CAGE EL, HOUSTON, TX
CAHOKIA HIGH SCHOOL, CAHOKIA, IL
CAHOON ELEMENTARY MAGNET SCHOOL, TAMPA, FL
CALICO ROCK ELEMENTARY SCHOOL, CALICO ROCK, AR
CALIF CONSERVATION CENTER, SUSANVILLE, CA
CAIR PARAVEL LATIN SCHOOL, TOPEKA, KS
CALIF INSTITUTION FOR WOMEN, FRONTERA, CA
CALIF SCHOOL, WEST COVINA, CA
CALIFORNIA ACADEMY OF SPORTS SCIENCE, ONTARIO, CA
CAJON VALLEY MIDDLE, EL CAJON, CA
CAL AERO PRESERVE ACADEMY, CHINO, CA
CALIFORNIA AREA EL SCH, COAL CENTER, PA
CALIFORNIA AVENUE ELEMENTARY, RIVERBANK, CA
CALIFORNIA AVENUE ELEMENTARY SCHOOL, UNIONDALE, NY
CALIFORNIA BARBER AND BEAUTY COLLEGE, SAN DIEGO, CA
CALIFORNIA BEAUTY SCHOOL, MODESTO, CA
CALIFORNIA CAREER SCHOOL, ANAHEIM, CA
CALAHAN STREET ELEMENTARY, NORTHRIDGE, CA
CALAIS MIDDLE/HIGH SCHOOL, CALAIS, ME
CALIFORNIA COLLEGE PREPARATORY ACADEMY, OAKLAND, CA
CALALLEN MIDDLE, CORPUS CHRISTI, TX
CALIFORNIA COLLEGE SAN DIEGO, SAN DIEGO, CA
CALIFORNIA COLLEGE SAN DIEGO, SAN MARCOS, CA
CALIFORNIA CONNECTIONS ACADEMY NORTH BAY, MIDDLETOWN, CA
CALIFORNIA CONNECTIONS ACADEMY SOUTHERN CALIFORNIA, SAN JUAN CAPISTRANO, CA
CALIFORNIA ELEMENTARY, COSTA MESA, CA
CALIFORNIA ELEMENTARY, WEST COVINA, CA
CALIFORNIA HAIR DESIGN ACADEMY, LA MESA, CA
CALAVERAS HILLS, MILPITAS, CA
CALAVERAS MONTESSORI SCHOOL, MILPITAS, CA
CALIFORNIA HEALTH SCIENCES UNIVERSITY, CLOVIS, CA
CALIFORNIA HERITAGE YOUTHBUILD ACADEMY II, REDDING, CA
CALIFORNIA INSTITUTE OF ADVANCED MANAGEMENT, ALHAMBRA, CA
CALIFORNIA INSTITUTE OF ARTS & TECHNOLOGY, SAN DIEGO, CA
CALIFORNIA INSTITUTE OF MEDICAL SCIENCE, FRESNO, CA
CALDWELL CAREER CEN MID. COLL., HUDSON, NC
CALDWELL COMMUNITY COLLEGE AND TECHNICAL INSTITUTE, HUDSON, NC
CALIFORNIA JAZZ CONSERVATORY, BERKELEY, CA
CALIFORNIA LUTHERAN UNIVERSITY - WESTLAKE CENTER, WESTLAKE VILLAGE, CA
CALDWELL EL, GARLAND, TX
CALIFORNIA MONTESSORI PROJECT - CAPITOL CAMPUS, SACRAMENTO, CA
CALIFORNIA NURSES EDUCATIONAL INSTITUTE, PALM SPRINGS, CA
CALIFORNIA PACIFIC CHARTER - SAN DIEGO, NEWPORT BEACH, CA
CALIFORNIA PACIFIC CHARTER SCHOOL NORTH CENTRAL CALIFORNIA, NEWPORT BEACH, CA
CALIFORNIA PACIFIC CHARTER SCHOOL OF SAN DIEGO, NEWPORT BEACH, CA
CALDWELL HIGH SCHOOL, CALDWELL, OH
CALIFORNIA SCHOOL FOR THE BLIND, FREMONT, CA
CALDWELL PARISH HIGH SCHOOL, COLUMBIA, LA
CALDWELL PARISH JUNIOR HIGH SCHOOL, COLUMBIA, LA
CALIFORNIA SCHOOL FOR THE DEAF-RIVERSIDE, RIVERSIDE, CA
CALIFORNIA STATE UNIVERSITY MARITIME ACADEMY, VALLEJO, CA
CALDWELL SENIOR HIGH SCHOOL, CALDWELL, ID
CALIFORNIA STATE UNIVERSITY-BAKERSFIELD, BAKERSFIELD, CA
CALDWELL UNIVERSITY, CALDWELL, NJ
CALIFORNIA STATE UNIVERSITY-CHICO, CHICO, CA
CALIFORNIA STATE UNIVERSITY-EAST BAY, HAYWARD, CA
CALIFORNIA STATE UNIVERSITY-EAST BAY - CONCORD CAMPUS, CONCORD, CA
CALIFORNIA STATE UNIVERSITY-FULLERTON, FULLERTON, CA
CALEDONIA ELEM SCHOOL, CALEDONIA, IL
CALIFORNIA STATE UNIVERSITY-MONTEREY BAY, SEASIDE, CA
CALIFORNIA STATE UNIVERSITY-NORTHRIDGE, NORTHRIDGE, CA
CALEDONIA ELEMENTARY SCHOOL, CLEVELAND HEIGHTS, OH
CALIFORNIA STATE UNIVERSITY-SACRAMENTO, SACRAMENTO, CA
CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO, SAN BERNARDINO, CA
CALEDONIA HIGH SCHOOL, CALEDONIA, MS
CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO - CSUSB PALM DESERT CAMPUS, PALM DESERT, CA
CALIFORNIA STATE UNIVERSITY-SAN MARCOS, SAN MARCOS, CA
CALIFORNIA STATE UNIVERSITY-STANISLAUS, TURLOCK, CA
CALIFORNIA STATE UNIVERSITY-STANISLAUS - STANISLAUS, STOCKTON, CA
CALEDONIA-MUMFORD MIDDLE SCHOOL, CALEDONIA, NY
CALERA ELEMENTARY, CALERA, AL
CALIFORNIA UNIVERSITY OF MANAGEMENT AND SCIENCES, ANAHEIM, CA
CALIFORNIA UNIVERSITY OF MANAGEMENT AND SCIENCES - VIRGINIA CAMPUS, ARLINGTON, VA
CALIFORNIA VIRTUAL ACADEMY @ SAN DIEGO, SIMI VALLEY, CA
CALIFORNIA VIRTUAL ACADEMY @ SAN JOAQUIN, SIMI VALLEY, CA
CALIFORNIA VIRTUAL ACADEMY @ SONOMA, SIMI VALLEY, CA
CALIFORNIA VIRTUAL ACADEMY AT FRESNO, SIMI VALLEY, CA
CALIFORNIA VIRTUAL ACADEMY AT KINGS, SIMI VALLEY, CA
CALIFORNIA VIRTUAL ACADEMY AT MARICOPA, SIMI VALLEY, CA
CALIFORNIA VIRTUAL ACADEMY AT SUTTER, SIMI VALLEY, CA
CALIFORNIA VIRTUAL ACADEMY SAN MATEO, SIMI VALLEY, CA
CALIFORNIA WESTERN SCHOOL OF LAW, SAN DIEGO, CA
CALHOUN AREA CAREER CENTER, BATTLE CREEK, MI
CALHOUN CITY ELEMENTARY SCHOOL, CALHOUN CITY, MS
CALHOUN CITY MIDDLE SCHOOL, CALHOUN CITY, MS
CALHOUN CO CAREER & TECH CTR, CALHOUN CITY, MS
CALHOUN COUNTY ADULT EDUCATION CENTER, BLOUNTSTOWN, FL
CALHOUN COUNTY HIGH, ST. MATTHEWS, SC
CALHOUN COUNTY HIGH SCHOOL, EDISON, GA
CALLAHAN ELEMENTARY SCHOOL, CALLAHAN, FL
CALHOUN ELEMENTARY, CALHOUN, TN
CALLAHAN MIDDLE SCHOOL, CALLAHAN, FL
CALHOUN ELEMENTARY SCHOOL, CALHOUN, LA
CALHOUN ELEMENTARY/ JR HIGH SCH, HARDIN, IL
CALLAWAY ELEMENTARY, CALLAWAY, VA
CALLAWAY ELEMENTARY SCHOOL, CALLAWAY, NE
CALHOUN HIGH SCHOOL, CALHOUN, GA
CALLAWAY ELEMENTARY SCHOOL, PANAMA CITY, FL
CALLAWAY HIGH SCHOOL, HOGANSVILLE, GA
CALLAWAY HIGH SCHOOL, JACKSON, MS
CALLAWAY HILLS ELEM., HOLTS SUMMIT, MO
CALLICORP DBA FRIENDS OF THE FAMILY CHILD CARE CEN, METUCHEN, NJ
CALI CALMECAC LANGUAGE ACADEMY, WINDSOR, CA
CALHOUN MIDDLE SCHOOL, CALHOUN, GA
CALICO CONTINUATION HIGH, YERMO, CA
CALIENTE ELEMENTARY SCHOOL, CALIENTE, NV
CALIF CONSERVATION CENTER, SUSANVILLE, CA
CALIFORNIA ACADEMY OF SPORTS SCIENCE, ONTARIO, CA
CALIFORNIA AVENUE ELEMENTARY, RIVERBANK, CA
CALIFORNIA BAPTIST UNIVERSITY, RIVERSIDE, CA
CALIFORNIA CAREER COLLEGE, CANOGA PARK, CA
CALIFORNIA CHRISTIAN COLLEGE, FRESNO, CA
CALIFORNIA CONNECTIONS ACADEMY @ NORTH BAY, MIDDLETOWN, CA
CALIFORNIA CONNECTIONS ACADEMY CENTRAL COAST, NEW CUYAMA, CA
CALIFORNIA CONNECTIONS ACADEMY SOUTHERN CALIFORNIA, SAN JUAN CAPISTRANO, CA
CALIFORNIA HEALING ARTS COLLEGE, CARSON, CA
CALIFORNIA HEALTH SCIENCES UNIVERSITY, CLOVIS, CA
CALIFORNIA HERITAGE YOUTHBUILD ACADEMY II, REDDING, CA
CALIFORNIA HIGH, SAN RAMON, CA
CALIFORNIA HIGH, WHITTIER, CA
CALIFORNIA HOPE CHARTER ACADEMY, CORONA, CA
CALIFORNIA INSTITUTE OF ADVANCED MANAGEMENT, ALHAMBRA, CA
CALIFORNIA INSTITUTE OF INTEGRAL STUDIES, SAN FRANCISCO, CA
CALIFORNIA INSTITUTE OF MEDICAL SCIENCE, FRESNO, CA
CALIFORNIA INSTITUTE OF THE ARTS, VALENCIA, CA
CALIFORNIA LUTHERAN UNIVERSITY, THOUSAND OAKS, CA
CALIFORNIA LUTHERAN UNIVERSITY - OXNARD CENTER, OXNARD, CA
CALIFORNIA MONTESSORI PROJECT, CARMICHAEL, CA
CALIFORNIA MONTESSORI PROJECT - ELK GROVE CAMPUS, ELK GROVE, CA
CALIFORNIA MONTESSORI PROJECT-SHINGLE SPRINGS CAMPUS, SHINGLE SPRINGS, CA
CALIFORNIA NURSES EDUCATIONAL INSTITUTE, PALM SPRINGS, CA
CALIFORNIA PACIFIC CHARTER - SAN DIEGO, NEWPORT BEACH, CA
CALIFORNIA PACIFIC CHARTER - SONOMA, GUERNEVILLE, CA
CALIFORNIA RANCH SCHOOL, PERRIS, CA
CALIFORNIA STATE UNIVERSITY-EAST BAY, HAYWARD, CA
CALIFORNIA STATE UNIVERSITY-EAST BAY - CONCORD CAMPUS, CONCORD, CA
CALIFORNIA STATE UNIVERSITY-FRESNO, FRESNO, CA
CALIFORNIA STATE UNIVERSITY-NORTHRIDGE, NORTHRIDGE, CA
CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO - CSUSB PALM DESERT CAMPUS, PALM DESERT, CA
CALIFORNIA TRAIL MIDDLE SCHOOL, OLATHE, KS
CALIFORNIA UNIVERSITY FCE, LOS ANGELES, CA
CALIFORNIA UNIVERSITY FCE HIGH SCHOOL, IRVINE, CA
CALIFORNIA UNIVERSITY OF MANAGEMENT AND SCIENCES - VIRGINIA CAMPUS, ARLINGTON, VA
CALKIDS LEARNING ACADEMY, SANTA CLARITA, CA
CALLA ELEM, MANTECA, CA
CALLAGHAN ELEMENTARY, COVINGTON, VA
CALLAHAN ELEMENTARY SCHOOL, CALLAHAN, FL
CALLAHAN INTERMEDIATE SCHOOL, CALLAHAN, FL
CALLAHAN MIDDLE SCHOOL, CALLAHAN, FL
CALLANAN MIDDLE SCHOOL, DES MOINES, IA
CALLAO ELEM., CALLAO, MO
CALLAWAY ELEMENTARY, CALLAWAY, VA
CALLAWAY ELEMENTARY SCHOOL, CALLAWAY, NE
CALLAWAY ELEMENTARY SCHOOL, PANAMA CITY, FL
CALLAWAY HIGH SCHOOL, HOGANSVILLE, GA
CALLAWAY HIGH SCHOOL, JACKSON, MS
CALLAWAY HILLS ELEM., HOLTS SUMMIT, MO
CALLE MAYOR MIDDLE, TORRANCE, CA
CALLIOPE ACADEMY, LOS ANGELES, CA
CALLOWAY SMITH MIDDLE SCHOOL, MOBILE, AL
CALN EL SCH, THORNDALE, PA
CALUMET CHRISTIAN SCHOOL, COLUMBUS, OH
CALUSA ELEMENTARY SCHOOL, BOCA RATON, FL
CALUSA ELEMENTARY SCHOOL, NEW PORT RICHEY, FL
CALUSA PREPARATORY SCHOOL, MIAMI, FL
CALVARY ACADEMY, LAKEWOOD, NJ
CALVARY ACADEMY, NORTH LITTLE ROCK, AR
CALVARY ACADEMY, SOUTH HOLLAND, IL
CALVARY BAPTIST ACADEMY, CLYMER, PA
CALVARY BAPTIST ACADEMY, HURRICANE, WV
CALVARY BAPTIST CHRISTIAN ACADEMY, MEADVILLE, PA
CALVARY BAPTIST CHURCH ACADEMY, GLEN BURNIE, MD
CALVARY BAPTIST CHURCH SCHOOL, NEW BERN, NC
CALVARY BAPTIST KINDERGARTEN, FLORENCE, SC
CALVARY BAPTIST KINDERGARTEN & PRESCHOOL, TUPELO, MS
CALVARY BAPTIST SCHOOL, BALTIMORE, MD
CALVARY BAPTIST SCHOOL, GRAND PRAIRIE, TX
CALVARY BAPTIST SCHOOL, KINGSTON, TN
CALVARY BAPTIST SCHOOL, MENOMONEE FALLS, WI
CALVARY BAPTIST SCHOOLS, LA VERNE, CA
CALVARY BAPTIST WEEKDAY MINISTRIES, LUBBOCK, TX
CALVARY BY THE SEA MONTESSORI SCHOOL, HONOLULU, HI
CALVARY CHAPEL ACADEMY, FARMINGTON, NY
CALVARY CHAPEL ACADEMY, WEST MELBOURNE, FL
CALVARY CHAPEL CHRISTIAN ACADEMY, CORONA, CA
CALVARY CHAPEL CHRISTIAN SCHOOL, AIEA, HI
CALVARY CHAPEL CHRISTIAN SCHOOL, FREDERICKTOWN, PA
CALVARY CHAPEL CHRISTIAN SCHOOL, LILBURN, GA
CALVARY CHAPEL CHRISTIAN SCHOOL, MERRITT ISLAND, FL
CALVARY CHAPEL CHRISTIAN SCHOOL, POCATELLO, ID
CALVARY CHAPEL CHRISTIAN SCHOOL OF EL CENTRO, EL CENTRO, CA
CALVARY CHAPEL EL MONTE HOMESCHOOL ACADEMY, EL MONTE, CA
CALVARY CHILD DVLPMENT CENTER, CHARLOTTE, NC
CALVARY CHRISTIAN, HOLLISTER, CA
CALVARY CHRISTIAN ACADEMY, DOVER, DE
CALVARY CHRISTIAN ACADEMY, FORT WORTH, TX
CALVARY CHRISTIAN ACADEMY, HUNTINGDON, PA
CALVARY CHRISTIAN ACADEMY, RED BLUFF, CA
CALVARY CHRISTIAN SCHOOL, BOISE, ID
CALVARY CHRISTIAN SCHOOL, COLUMBUS, GA
CALVARY CHRISTIAN SCHOOL, KENNEWICK, WA
CALVARY CHRISTIAN SCHOOL, KING, NC
CALVARY CHRISTIAN SCHOOL, LOUISBURG, NC
CALVARY CHRISTIAN SCHOOL, OLD BRIDGE, NJ
CALVARY CHRISTIAN SCHOOL, SANTA ANA, CA
CALVARY CHRISTIAN SCHOOL, WINCHESTER, KY
CALVARY CLASSICAL ACADEMY, SAINT CLOUD, MN
CALVARY DAY SCHOOL, SAVANNAH, GA
CALVARY DAY SCHOOL, WINSTON SALEM, NC
CALVARY EARLY LEARNING CENTER, MURRYSVILLE, PA
CALVARY ELEMENTARY SCHOOL, LEBANON, KY
CALVARY EPISCOPAL SCHOOL, BASTROP, TX
CALVARY LUTHERAN PRESCHOOL & KINDERGARTEN, BELLEVUE, WA
CALVARY LUTHERAN SCHOOL, INDIANAPOLIS, IN
CALVARY PRESCHOOL CENTER, IRWIN, PA
CALVARY RESURRECTION CHRISTIAN ACADEMY, BIRMINGHAM, AL
CALVARY SCHOOLS OF HOLLAND, HOLLAND, MI
CALVARY SEVENTH-DAY ADVENTIST SCHOOL, NEWPORT NEWS, VA
CALVARY TEMPLE CHRISTIAN ACADEMY, BALCH SPRINGS, TX
CALVERT ELEMENTARY SCHOOL, LINCOLN, NE
CALVIN A. HUNSINGER SCHOOL, CLEARWATER, FL
CALVIN CAPSHAW MIDDLE, SANTA FE, NM
CALVIN CHRISTIAN SCHOOL - BLAINE, MINNEAPOLIS, MN
CALVIN COOLIDGE, SHREWSBURY, MA
CALVIN COOLIDGE ELEMENTARY SCHOOL, WYCKOFF, NJ
CALVIN COOLIDGE SCHOOL, BINGHAMTON, NY
CALVIN DONALDSON ENVIRONMENTAL SCIENCE ACADEMY, CHATTANOOGA, TN
CALVIN ES, CALVIN, OK
CALVIN HIGH SCHOOL, CALVIN, LA
CALVIN VINCENT PRE-K HEAD START, TEXAS CITY, TX
CALWA ELEMENTARY, FRESNO, CA
CAM HIGH SCHOOL, ANITA, IA
CAM MIDDLE SCHOOL, MASSENA, IA
CAMANCHE ELEMENTARY, CAMANCHE, IA
CAMARENA (ENRIQUE S.) ELEMENTARY, CHULA VISTA, CA
CAMARILLO ACADEMY OF PROGRESSIVE EDUCATION, CAMARILLO, CA
CAMARILLO HEIGHTS ELEMENTARY, CAMARILLO, CA
CAMAS COUNTY ELEM/JR HIGH SCHOOL, FAIRFIELD, ID
CAMAS ELEMENTARY, WAPATO, WA
CAMAS RIDGE COMMUNITY ELEMENTARY, EUGENE, OR
CAMBRIA HEIGHTS EL SCH, CARROLLTOWN, PA
CAMBRIDGE ACADEMY EAST, MESA, AZ
CAMBRIDGE ACADEMY EAST, QUEEN CREEK, AZ
CAMBRIDGE COLLEGE, BOSTON, MA
CAMBRIDGE COLLEGE - PUERTO RICO, SAN PATRICIO GUAYNABO, PR
CAMBRIDGE CONTINUATION HIGH, FRESNO, CA
CAMBRIDGE ELEM., BELTON, MO
CAMBRIDGE ELEMENTARY SCHOOL, CAMBRIDGE, NY
CAMBRIDGE ELEMENTARY SCHOOL, KENDALL PARK, NJ
CAMBRIDGE FRIENDS SCHOOL, CAMBRIDGE, MA
CAMBRIDGE HIGH, CAMBRIDGE, WI
CAMBRIDGE HIGH SCHOOL, CAMBRIDGE, NE
CAMBRIDGE INTERMEDIATE SCHOOL, CAMBRIDGE, MN
CAMBRIDGE JUNIOR COLLEGE-YUBA CITY, YUBA CITY, CA
CAMBRIDGE PARK ELEMENTARY SCHOOL, ABERDEEN, NJ
CAMBRIDGE SCHOOL, BALTIMORE, MD
CAMBRIDGE TECHNICAL INSTITUTE, SAN JUAN, PR
CAMBRIDGE VIRTUAL ACADEMY AT POLARIS, ANAHEIM, CA
CAMDEN CENTRAL HIGH SCHOOL, CAMDEN, TN
CAMDEN COMMUNITY CHARTER SCHOOL, CAMDEN, NJ
CAMDEN COMMUNITY DAY, SAN JOSE, CA
CAMDEN COUNTY COLLEGE, BLACKWOOD, NJ
CAMDEN COUNTY HIGH, CAMDEN, NC
CAMDEN COUNTY HIGH SCHOOL, KINGSLAND, GA
CAMDEN COUNTY TECHNICAL SCHOOL-GTC, SICKLERVILLE, NJ
CAMDEN ELEMENTARY OF THE CREATIVE ARTS, CAMDEN, SC
CAMDEN ELEMENTARY SCHOOL, CAMDEN, NY
CAMDEN FAIRVIEW INTERMEDIATE, CAMDEN, AR
CAMDEN FAIRVIEW MIDDLE SCHOOL, CAMDEN, AR
CAMDEN MIDDLE, CAMDEN, SC
CAMDEN MIDDLE SCHOOL, KINGSLAND, GA
CAMDEN PRIMARY SCHOOL, CAMDEN, OH
CAMDEN SCHOOL OF ARTS  TECHNOLOGY, CAMDEN, AL
CAMDEN STATION ELEMENTARY SCHOOL, CRESTWOOD, KY
CAMDEN UNITED CHRISTIAN ACADEMY, CAMDEN, TN
CAMDEN-ROCKPORT MIDDLE SCHOOL, CAMDEN, ME
CAMDENFRONTIER HIGH SCHOOL, CAMDEN, MI
CAMELLIA AVENUE ELEMENTARY, NORTH HOLLYWOOD, CA
CAMELOT COLLEGE, BATON ROUGE, LA
CAMELOT ELEMENTARY SCHOOL, AUBURN, WA
CAMELOT ELEMENTARY SCHOOL, LEWISTON, ID
CAMELOT SAFE ACADEMY SCHOOL, CHICAGO, IL
CAMELS HUMP MIDDLE SCHOOL, RICHMOND, VT
CAMEO ELEMENTARY, CLOVIS, NM
CAMERADO SPRINGS MIDDLE, CAMERON PARK, CA
CAMERON, EL CERRITO, CA
CAMERON ELEMENTARY SCHOOL, CAMERON, WV
CAMERON YOE H S, CAMERON, TX
CAMILLUS MIDDLE SCHOOL, CAMILLUS, NY
CAMILO VALLES MATIENZO, LUQUILLO, PR
CAMINITI EXCEPTIONAL CENTER, TAMPA, FL
CAMINO DE PAZ SCHOOL, SANTA CRUZ, NM
CAMINO REAL MIDDLE, LAS CRUCES, NM
CAMP AVENUE SCHOOL, MERRICK, NY
CAMP CONNELL COMMUNITY DAY, ANGELS CAMP, CA
CAMP CREEK ELEMENTARY, GREENEVILLE, TN
CAMP CREEK MIDDLE SCHOOL, ATLANTA, GA
CAMP CUYAMACA, SAN DIEGO, CA
CAMP ERNST MIDDLE SCHOOL, BURLINGTON, KY
CAMP GROUND ELEMENTARY SCHOOL, LONDON, KY
CAMP MOHAVE ELEMENTARY SCHOOL, FORT MOHAVE, AZ
CAMP ROAD MIDDLE, CHARLESTON, SC
CAMPANELLI ELEM SCHOOL, SCHAUMBURG, IL
CAMPBELL CHRISTIAN SCHOOLS, CAMPBELL, CA
CAMPBELL COUNTY COMPREHENSIVE HIGH SCHOOL, JACKSBORO, TN
CAMPBELL COUNTY HIGH SCHOOL, GILLETTE, WY
CAMPBELL COUNTY MIDDLE SCHOOL, ALEXANDRIA, KY
CAMPBELL COURT ELEMENTARY, BASSETT, VA
CAMPBELL ELEMENTARY SCHOOL, METUCHEN, NJ
CAMPBELL ELEMENTARY SCHOOL, MUSKEGON, MI
CAMPBELL ELEMENTARY SCHOOL, STERLING, CO
CAMPBELL H S, CAMPBELL, TX
CAMPBELL HIGH SCHOOL, SMYRNA, GA
CAMPBELL PARK ELEMENTARY SCHOOL, ST PETERSBURG, FL
CAMPBELL STEM ELEMENTARY, ANCHORAGE, AK
CAMPBELL-SAVONA ELEMENTARY SCHOOL, SAVONA, NY
CAMPBELL-SAVONA JUNIOR/SENIOR HIGH SCHOOL, CAMPBELL, NY
CAMPBELL-TINTAH ELEMENTARY, CAMPBELL, MN
CAMPBELLSPORT ELEMENTARY, CAMPBELLSPORT, WI
CAMPBELLSVILLE EAGLE ACADEMY, CAMPBELLSVILLE, KY
CAMPO BELLO ELEMENTARY SCHOOL, PHOENIX, AZ
CAMPO ELEMENTARY, CAMPO, CA
CAMPO ELEMENTARY SCHOOL, CAMPO, CO
CAMPOBELLO-GRAMLING SCHOOL, CAMPOBELLO, SC
CAMPOLINDO HIGH, MORAGA, CA
CAMPTON ELEMENTARY SCHOOL, CAMPTON, NH
CAMPUS CHRISTIAN ACADEMY, FRESNO, CA
CAMPUS COMMUNITY SCHOOL, DOVER, DE
CAMPUS ELEMENTARY, MEMPHIS, TN
CAMPUS INTERNATIONAL HIGH SCHOOL, CLEVELAND, OH
CAMPUS KINDER HAUS, QUINCY, MA
CAMRAS ELEM SCHOOL, CHICAGO, IL
CANAAN ELEMENTARY SCHOOL, CANAAN, ME
CANAAN ELEMENTARY SCHOOL, PATCHOGUE, NY
CANAAN SCHOOLS, CANAAN, VT
CANADIAN VALLEY TECHNOLOGY CENTER - CHICKASHA CAMPUS, CHICKASHA, OK
CANADIAN VALLEY TECHNOLOGY CENTER - COWAN CAMPUS, OKLAHOMA CITY, OK
CANAL STREET/OAK GROVE SCHOOLS, BRATTLEBORO, VT
CANAL VIEW ELEMENTARY SCHOOL, SPENCERPORT, NY
CANASTOTA HIGH SCHOOL, CANASTOTA, NY
CANBY LANE ELEMENTARY SCHOOL, DECATUR, GA
CANDEO PEORIA, PEORIA, AZ
CANDIL HALL EARLY CHILDHOOD EDUCATION, LAS VEGAS, NV
CANDLEBROOK EL SCH, KING OF PRUSSIA, PA
CANDLEWOOD MIDDLE SCHOOL, DIX HILLS, NY
CANDY LANE ELEMENTARY SCHOOL, MILWAUKIE, OR
CANE CREEK MIDDLE, FLETCHER, NC
CANE RIDGE ELEMENTARY, ANTIOCH, TN
CANE RIVER MIDDLE, BURNSVILLE, NC
CANEVIEW ELEMENTARY SCHOOL, NEW IBERIA, LA
CANEY CREEK H S, CONROE, TX
CANEYVILLE ELEMENTARY SCHOOL, CANEYVILLE, KY
CANFIELD AVENUE ELEMENTARY, LOS ANGELES, CA
CANFIELD HIGH SCHOOL, CANFIELD, OH
CANISIUS COLLEGE, BUFFALO, NY
CANISIUS HIGH SCHOOL, BUFFALO, NY
CANNELLA SCHOOL OF HAIR DESIGN-BLUE ISLAND, BLUE ISLAND, IL
CANNELLA SCHOOL OF HAIR DESIGN-VILLA PARK, VILLA PARK, IL
CANNON EL, GRAPEVINE, TX
CANNON RIVER STEM SCHOOL, FARIBAULT, MN
CANNON SCHOOL, CONCORD, NC
CANOAS ELEMENTARY, SAN JOSE, CA
CANON CITY HIGH SCHOOL, CANON CITY, CO
CANON EXPLORATORY SCHOOL, CANON CITY, CO
CANON SCHOOL, BLACK CANYON CITY, AZ
CANON-MCMILLAN SHS, CANONSBURG, PA
CANTALICIAN CENTER FOR LEARNING, DEPEW, NY
CANTERBURY ELEM SCHOOL, CRYSTAL LAKE, IL
CANTERBURY ELEMENTARY SCHOOL, CANTERBURY, NH
CANTON COUNTRY DAY SCHOOL, CANTON, OH
CANTON H S, CANTON, TX
CANTON HIGH SCHOOL, CANTON, MI
CANTWELL SCHOOL, CANTWELL, AK
CANUTE ES, CANUTE, OK
CANYON CHARTER ELEMENTARY, SANTA MONICA, CA
CANYON CREST ELEMENTARY, FONTANA, CA
CANYON DAY JUNIOR HIGH SCHOOL, WHITERIVER, AZ
CANYON DE CHELLY ELEMENTARY SCHOOL, CHINLE, AZ
CANYON ELEMENTARY SCHOOL, CATALDO, ID
CANYON ELEMENTARY SCHOOL, KEMMERER, WY
CANYON GROVE ACADEMY, PLEASANT GROVE, UT
CANYON SCHOOL, HYRUM, UT
CANYON SPRINGS COMMUNITY ELEMENTARY, CANYON COUNTRY, CA
CANYON SPRINGS HIGH, MORENO VALLEY, CA
CANYON SPRINGS HIGH SCHOOL, CALDWELL, ID
CANYON VIEW ELEMENTARY SCHOOL, TUCSON, AZ
CANYON VIEW GROUP HOME, EAST WENATCHEE, WA
CANYON VIEW JR HIGH, HUNTINGTON, UT
CANYON VIEW SCHOOL, SALT LAKE CITY, UT
CAP SANTE HIGH SCHOOL, ANACORTES, WA
CAPAY JOINT UNION ELEMENTARY, ORLAND, CA
CAPE CHARLES CHRISTIAN SCHOOL, CAPE CHARLES, VA
CAPE CHRISTIAN SCHOOL, CAPE GIRARDEAU, MO
CAPE ELEMENTARY SCHOOL, CAPE CORAL, FL
CAPE FEAR CHRISTIAN ACADEMY, ERWIN, NC
CAPE FEAR ELEMENTARY, ROCKY POINT, NC
CAPE FEAR HIGH, FAYETTEVILLE, NC
CAPE HATTERAS ELEMENTARY SCHOOL, BUXTON, NC
CAPE HORN SKYE ELEMENTARY, WASHOUGAL, WA
CAPISTRANO ELEMENTARY, MODESTO, CA
CAPISTRANO VALLEY HIGH, MISSION VIEJO, CA
CAPITAL AREA SCHOOL FOR THE ARTS CHARTER, HARRISBURG, PA
CAPITAL AREA TECHNICAL CENTER, AUGUSTA, ME
CAPITAL CHRISTIAN SCHOOL, CONCORD, NH
CAPITAL DAY SCHOOL, FRANKFORT, KY
CAPITAL INNOVATIONS ACADEMY, SACRAMENTO, CA
CAPITAN ELEMENTARY, CAPITAN, NM
CAPITOL HILL ELEMENTARY SCHOOL, PORTLAND, OR
CAPITOL HILL ES, OKLAHOMA CITY, OK
CAPITOL HILL MAGNET/RONDO, SAINT PAUL, MN
CAPITOL HILL MONTESSORI SCHOOL AT LOGAN, WASHINGTON, DC
CAPPY CULVER ELEMENTARY, PASO ROBLES, CA
CAPROCK H S, AMARILLO, TX
CAPRON ELEM SCHOOL, CAPRON, IL
CAPSHAW ELEMENTARY, COOKEVILLE, TN
CAPSTONE ACADEMY, EAST NORRITON, PA
CAPT JOHNSTON BLAKELY ELEM SCH, BAINBRIDGE ISLAND, WA
CAPT WILLIAM G SHOEMAKER, LYNN, MA
CAPT. CHARLES WILKES ELEM SCHOOL, BAINBRIDGE ISLAND, WA
CAPT. ISAAC PAINE EL. SCHOOL, FOSTER, RI
CAPTAIN ALBERT W. STEVENS SCHOOL, BELFAST, ME
CAPTAIN GRAY STEM ELEMENTARY, PASCO, WA
CAPTAIN SAMUEL BROWN, PEABODY, MA
