name,city,state,address,category
THE LEARNING TREE,BRONX,NY,801 BARTHOLDI ST STE 2,
THE LEARNING TREE,COVINA,CA,1557 EAST PUENTE ST.,
THE LEARNING TREE,MOBILE,AL,5459 ABLE CT,
THE LEELANAU SCHOOL,GLEN ARBOR,MI,1 OLD HOMESTEAD RD,
THE LEXINGTON SCHOOL,LEXINGTON,KY,1050 LN ALLEN RD,
THE LIBERI SCHOOL,HUDSON,NY,3521 US ROUTE 9,
THE LIBERTY SCHOOL,DURANGO,CO,162 STEWART ST,
THE LIFE ACADEMY OF EXCELLENCE,EATONVILLE,FL,107 N WYMORE RD,
THE LIGHT HOUSE VOC-ED CTR,NIANTIC,CT,58 PENNSYLVANIA AVE,
"THE LIGHT OF THE CHILD MONTESSORI SCHOOL, LLC",SHEPHERDSTOWN,WV,320 W HIGH ST,
THE LIGHTHOUSE SCHOOL,PEACHTREE CITY,GA,116 PEACHTREE CT,
THE LIGHTS OF GOD ACADEMY HOMESCHOOL,BEVERLY HILLS,CA,256 S ROBERTSON BLVD #38,
THE LILLIAN & BETTY RATNER SCHOOL,PEPPER PIKE,OH,27575 SHAKER BLVD,
THE LINCROFT CENTER FOR CHILDREN,LINCROFT,NJ,1475 W FRONT ST,
THE LINK SCHOOL,ACWORTH,GA,3981 NANCE RD NW,
THE LINK SCHOOL,BUENA VISTA,CO,18885 COUNTY ROAD 367,
THE LINSLY SCHOOL,WHEELING,WV,60 KNOX LN,
UNION HILL,SUGARCREEK,OH,2895 TR #166,
THE LIONHEART SCHOOL,ALPHARETTA,GA,225 ROSWELL ST,
THE LIPPMAN SCHOOL,AKRON,OH,750 WHITE POND DR,
UNION HILL 3R COMMUNITY DAY,GRASS VALLEY,CA,10725 ALTA ST.,
THE LITTLE COUNTRY SCHOOL,JACKSONVILLE,FL,862 BAISDEN RD,
THE LITTLE DOLPHIN SCHOOL FOUNDATION,WESTBROOK,ME,101 COUNTY ROAD,
UNION HILL DAY SCHOOL,KANSAS CITY,MO,2911 MAIN ST,
THE LITTLE ENGINE ACADEMY,ORMOND BEACH,FL,499 S NOVA RD,
THE LITTLE FRENCH SCHOOL,EUGENE,OR,1717 CITY VIEW-SUITE 5,
THE LITTLE SCHOOL,BELLEVUE,WA,2812 116TH AVE NE,
THE LIVING WATER SCHOOL,HILLCREST HEIGHTS,MD,2200 CULBERA DR,
THE LONG RIDGE SCHOOL,STAMFORD,CT,478 ERSKINE RD 1,
THE LORDS CHILDREN,NORTH MYRTLE BEACH,SC,805 11TH AVE N,
THE LORGE SCHOOL,NEW YORK,NY,353 W 17TH ST,
THE LOTUS SCHOOL OF LIBERAL ARTS,OTTSVILLE,PA,85 SHERMAN RD,
"THE LOUDOUN GOVERNOR'S CAREER & TECHNICAL ACADEMY",LEESBURG,VA,715 CHILDRENS CENTER ROAD SW,
THE LOURIE CTR SCHOOL OF THE REGINALD S LOURIE,ROCKVILLE,MD,12301 ACADEMY WAY STE A,
THE LOVETT SCHOOL,ATLANTA,GA,4075 PACES FERRY RD NW,
THE LOWELL SCHOOL,WHITESTONE,NY,2420 PARSONS BLVD,
THE LUTHERAN ACADEMY SCRANTON,SCRANTON,PA,1546 MONSEY AVE,
THE LYMAN SCHOOL,ORLANDO,FL,1862 E WINTER PARK RD,
THE MACDUFFIE SCHOOL,GRANBY,MA,66 SCHOOL ST,
THE MADDUX SCHOOL,ROCKVILLE,MD,11614 SEVEN LOCKS RD,
THE MADEIRA SCHOOL,MCLEAN,VA,8328 GEORGETOWN PIKE,
THE MADELEINE CHOIR SCHOOL,SALT LAKE CITY,UT,205 E 1ST AVE,
THE MADELEINE ELEMENTARY SCHOOL,PORTLAND,OR,3240 NE 23RD AVE,
THE MADRONE SCHOOL,REDMOND,WA,10020 166TH AVE NE,
THE MAGELLAN INTERNATIONAL SCHOOL,AUSTIN,TX,7938 GREAT NORTHERN BLVD,
THE MAGICAL PALACE OF KNOWLEDGE,CLIFTON,NJ,775 VALLEY RD,
THE MAGNOLIA SCHOOL,AUSTIN,TX,2903 RANCH RD 620 N,
THE MAGNOLIA SCHOOL,TALLAHASSEE,FL,2705 W THARPE ST,
THE MAINE GIRLS ACADEMY,PORTLAND,ME,631 STEVENS AVE,
THE MANDELSTAM SCHOOL,SOUTH MIAMI,FL,8530 SW 57TH AVE,
THE MANOR MONTESSORI SCHOOL,POTOMAC,MD,10500 OAKLYN DR,
THE MARIA MONTESSORI SCHOOL,LEVITTOWN,NY,5 N VILLAGE GRN,
THE MARSHALL SCHOOL,DULUTH,MN,1215 RICE LAKE RD,
THE MARVELWOOD SCHOOL,KENT,CT,476 SKIFF MOUNTAIN RD,
THE MARY LOUIS ACADEMY,JAMAICA,NY,17621 WEXFORD TER,
THE MARYLAND INTERNATIONAL DAY SCHOOL,FT WASHINGTON,MD,1900 TUCKER RD,
THE MARYLAND SCHOOL FOR THE BLIND,BALTIMORE,MD,3501 TAYLOR AVE,
THE MARYLHURST SCHOOL,OREGON CITY,OR,1232 LINN AVE,
"THE MASTER'S SCHOOL",SAN MARCOS,TX,1664 CENTER POINT RD,
"THE MASTER'S SCHOOL",WEST SIMSBURY,CT,36 WESTLEDGE RD 1,
THE MASTERS SCHOOL,DOBBS FERRY,NY,49 CLINTON AVE,
THE MAY CENTER SCHOOL FOR AUTISM AND DVLPMNTL DIS,RANDOLPH,MA,41 PACELLA PARK DR,
THE MCCLELLAND SCHOOL,PUEBLO,CO,415 E ABRIENDO AVE,
THE MCGILLIS SCHOOL,SALT LAKE CITY,UT,668 S 1300 E,
THE MCKAY ACADEMY,MYAKKA CITY,FL,6289 VERNA RD,
THE MEAD SCHOOL,STAMFORD,CT,1095 RIVERBANK RD,
THE MEADOWBROOK SCHOOL,MEADOWBROOK,PA,1641 HAMPTON RD,
THE MEADOWRIDGE ACADEMY,SWANSEA,MA,664 STEVENS RD,
THE MEADOWS SCHOOL,LAS VEGAS,NV,8601 SCHOLAR LN,
THE MEADOWS SCHOOL,RUTHERFORD,NJ,102 BOROUGH ST,
THE MERIDIAN SCHOOL,SEATTLE,WA,4649 SUNNYSIDE AVE N STE 242,
THE MERIT SCHOOL OF MANASSAS,MANASSAS,VA,8485 PLANTATION LN,
THE MESIVTA HIGH SCHOOL OF GREATER PHILA,BALA CYNWYD,PA,314 LEVERING MILL RD,
THE MIAMI MONTESSORI SCHOOL,TROY,OH,86 TROY TOWN DR,
THE MIDLAND SCHOOL,NORTH BRANCH,NJ,94 READINGTON RD,
UNION UMC KINDERGARTEN,IRMO,SC,7582 WOODROW ST,
THE MILL CREEK SCHOOL,PHILADELPHIA,PA,111 N 49TH ST,
THE MIND PROGRAM HIGH SCHOOL,INDIANAPOLIS,IN,109 EAST 19TH STREET,
THE MIQUON SCHOOL,CONSHOHOCKEN,PA,2025 HARTS LN,
THE MOMENTUM ACADEMY,LEAGUE CITY,TX,"2450 E MAIN, STE H",
UNION VALLEY CHRISTIAN SCHOOL,ULSTER,PA,2071 BATTLE CREEK RD,
THE MONARCH MONTESSORI SCHOOL,CHURCHVILLE,MD,6 ASBURY RD,
THE MONARCH SCHOOL,HOUSTON,TX,2815 ROSEFIELD DR,
THE MONROE SCHOOL,WASHINGTON,DC,601 50TH ST NE,
THE MONTCLAIR KIMBERLEY ACADEMY,MONTCLAIR,NJ,201 VALLEY RD,
THE MONTESSORI ACADEMY AT EDISON LAKES,MISHAWAKA,IN,530 E DAY RD,
THE MONTESSORI ACADEMY OF ARLINGTON,ARLINGTON,TX,3428 W ARKANSAS LN,
THE MONTESSORI ACADEMY OF JACKSON,JACKSON,MS,1525 LELIA DR,
THE MONTESSORI CENTER,SOUTH BEND,IN,1236 LINCOLN WAY E,
"THE MONTESSORI CHILDREN'S ACADEMY OF CHATHAM",CHATHAM,NJ,286 MAIN ST,
"THE MONTESSORI CHILDREN'S HOUSE OF HYDE PARK",TAMPA,FL,2416 W CLEVELAND ST,
"THE MONTESSORI CHILDREN'S HOUSE OF YORK",YORK,PA,3417 E MARKET ST,
"THE MONTESSORI CHILDREN'S SCHOOL",ETNA,NH,67 TRESCOTT RD,
THE MONTESSORI CHILDRENS ACADEMY,SHORT HILLS,NJ,200 HARTSHORN DR,
THE MONTESSORI EXPERIENCE,GEORGETOWN,KY,221 E COLLEGE ST,
THE MONTESSORI GARDEN INC,MIAMI,FL,8250 BIRD RD,
THE MONTESSORI HOUSE,TENAFLY,NJ,426 KNICKERBOCKER RD,
THE MONTESSORI HOUSE DAY SCHOOL,TAMPA,FL,5117 EHRLICH RD,
UNIQUES PRESCHOOL,LOS ANGELES,CA,9322 S MAIN ST,
UNITARIAN MONTESSORI SCHOOL,EAST BRUNSWICK,NJ,176 TICES LN,
THE MONTESSORI SCHOOL,DRESHER,PA,1701 JARRETTOWN RD,
THE MONTESSORI SCHOOL,KALAMAZOO,MI,750 HOWARD ST,
THE MONTESSORI SCHOOL,MORRISVILLE,PA,501 W MAPLE AVE,
THE MONTESSORI SCHOOL OF CAMDEN,CAMDEN,SC,2 MONTESSORI WAY,
THE MONTESSORI SCHOOL OF CLEVELAND,CLEVELAND,TN,500 TASSO LN NE,
UNITED AUBURN INDIAN COMMUNITY TRIBAL SCHOOL,AUBURN,CA,10720 INDIAN HILL RD,
THE MONTESSORI SCHOOL OF FORT SMITH,FORT SMITH,AR,3908 JENNY LIND RD,
UNITED CEREBRAL PALSY OF ULSTER COUNTY,LAKE KATRINE,NY,250 TUYTENBRIDGE RD,
UNITED CEREBRAL PALSY TRANSITIONAL LEARNING,MIAMI,FL,1411 NW 14TH AVE,
UNITED CHINESE LEARNING CENTER,HUNTINGTON BEACH,CA,17161 GOLDENWEST ST STE C,
UNITED CHRISTIAN ACADEMY,DICKSON,TN,784 HWY 46 S,
THE MONTESSORI SCHOOL OF HAMILTON,HAMILTON,NJ,817 WHITEHORSE HAM SQ RD,
UNITED CHRISTIAN ACADEMY,NEWPORT,VT,65 SCHOOL ST,
THE MONTESSORI SCHOOL OF HUNTSVILLE,HUNTSVILLE,AL,15975 CHANEY THOMPSON RD SE,
UNITED CHRISTIAN SCHOOL,CAMP VERDE,AZ,903 W FINNIE FLAT RD,
THE MONTESSORI SCHOOL OF LOUISVILLE,LOUISVILLE,KY,10263 CHAMPION FARMS DR,
THE MONTESSORI SCHOOL OF NORTHAMPTON,NORTHAMPTON,MA,51 BATES ST,
THE MONTESSORI SCHOOL OF SAN ANTONIO,SAN ANTONIO,TX,17722 ROGERS RANCH PKWY,
UNITED DAY SCHOOL,LAREDO,TX,1701 SAN ISIDRO PKWY,
"THE MONTESSORI SCHOOL OF THE ANGELS, INC",WESTPORT,MA,1180 AMERICAN LEGION HGHWY,
THE MONTESSORI SCHOOL OF THE BERKSHIRES,LENOX DALE,MA,21 PATTERSON RD,
THE MONTESSORI SCHOOL OF THE MAHONING VALLEY,YOUNGSTOWN,OH,2008 LYNN AVE,
THE MONTESSORI SCHOOL OF WASHINGTON PARK,DENVER,CO,320 S SHERMAN ST,
THE MONTESSORI SCHOOL-RICHLAND CAMPUS,RICHLAND,MI,6274 N 32ND ST,
THE MONTESSORI SCHOOLS OF CENTRAL TEXAS,TEMPLE,TX,1302 S 27TH ST,
THE MONTESSOURI SCHOOL,WILTON,CT,34 WHIPPLE RD,
THE MOOG CENTER FOR DEAF EDUCATION,SAINT LOUIS,MO,12300 S 40 DR,
THE MOOSE PROJECT,SPOKANE,WA,801 E 2ND AVE STE 3,
UNITED FAITH COMMUNITY DAY CARE CENTER,LONG BEACH,CA,6934 LONG BEACH BLVD,
UNITED FRIENDS SCHOOL,QUAKERTOWN,PA,1018 W BROAD ST,
THE MORIAH SCHOOL,ENGLEWOOD,NJ,53 S WOODLAND ST,
THE MORRISTOWN-BEARD SCHOOL,MORRISTOWN,NJ,70 WHIPPANY RD,
THE MOVEMENT SCHOOL,LARGO,FL,11000 110TH AVE,
THE NATIVITY SCHOOL,RANCHO SANTA FE,CA,6309 EL APAJO RD,
THE NATIVITY SCHOOL OF HARRISBURG,HARRISBURG,PA,2135 N 6TH ST 2ND FL,
THE NATIVITY SCHOOL OF WORCESTER,WORCESTER,MA,67 LINCOLN ST,
THE NEIGHBORHOOD ACADEMY,PITTSBURGH,PA,709 N AIKEN AVE,
UNITED IN CHRIST LUTHERAN SCHOOL,FROHNA,MO,10158 HWY C,
THE NEW CLASSICAL ACADEMY,ASHEVILLE,NC,671 SAND HILL RD,
THE NEW COMMUNITY SCHOOL,RICHMOND,VA,4211 HERMITAGE RD,
UNITED METHODIST CHURCH OF THE GOOD SHEPHERD,WESTMINSTER,CA,8152 MCFADDEN AVE,
THE NEW ENGLAND CENTER FOR CHILDREN,SOUTHBOROUGH,MA,33 TPKE RD,
THE NEW FOUNDATION-MARION BURTON SCHOOL,SCOTTSDALE,AZ,1200 N 77TH ST,
THE NEW HAMPTON SCHOOL,NEW HAMPTON,NH,70 MAIN ST,
THE NEW JERSEY JAPANESE SCHOOL,OAKLAND,NJ,117 FRANKLIN AVE,
THE NEW MILLENNIUM ACADEMY,SAGINAW,MI,3427 ADAMS AVE,
THE NEW SCHOOL,ATLANTA,GA,1015 EDGEWOOD AVE NE,
THE NEW SCHOOL,DEWITT,NY,5205 JAMESVILLE RD,
UNITED NATIONS INTERNATIONAL SCHOOL,NEW YORK,NY,24-50 FDR DR,
UNITED NATIONS INTL SCHOOL,JAMAICA,NY,17353 CROYDON RD,
UNITED SEATTLE & BELLEVUE KOREAN SCHOOL,SHORELINE,WA,2400 NE 147TH ST,
THE NEW SCHOOL,FAYETTEVILLE,AR,2514 N NEW SCHOOL PL,
THE NEW SCHOOL,KENNEBUNK,ME,38 YORK ST,
THE NEW SCHOOL,NEWARK,DE,1752 DIXIE LINE RD,
THE NEW SCHOOL MONTESSORI,CINCINNATI,OH,3 BURTON WOODS LN,
UNITED TALMUDICAL ACADEMY,BROOKLYN,NY,82 LEE AVE,
THE NEW SCHOOL OF LANCASTER,LANCASTER,PA,935 COLUMBIA AVE,
UNITED TALMUDICAL ACADEMY OF BOROUGH PARK,BROOKLYN,NY,5301 14TH AVE,
THE NEW SCHOOL OF MONTPELIER,MONTPELIER,VT,11 W ST,
THE NEW SCHOOL OF NORTHERN VIRGINIA,FAIRFAX,VA,9431 SILVER KING CT STE A,
THE NEW VILLAGE SCHOOL,SAUSALITO,CA,100 EBBTIDE AVE STE 144,
THE NEWMAN SCHOOL,BOSTON,MA,247 MARLBOROUGH ST,
THE NEWTON SCHOOL,STERLING,VA,45965 NOKES BLVD STE 120,
UNITED TECHNOLOGIES CTR-REGION 4,BANGOR,ME,200 HOGAN ROAD,
THE NICHOLAS SCHOOL,CLIFTON HEIGHTS,PA,31 N DIAMOND ST,
THE NORA SCHOOL,SILVER SPRING,MD,955 SLIGO AVE,
THE NORMAN HOWARD SCHOOL,ROCHESTER,NY,275 PINNACLE RD,
UNITED VALLEY CHRISTIAN ACADEMY,COQUILLE,OR,1742 N FIR ST,
THE NORTH FORK SCHOOL,MCCALL,ID,812 REEDY LN,
THE NORTHERN TIER CHRISTIAN SCHOOL,WELLSBORO,PA,1292 CHARLESTON RD,
THE NORTHWEST SCHOOL,SEATTLE,WA,1415 SUMMIT AVE,
THE NOVUS ACADEMY,GRAPEVINE,TX,204 N DOOLEY ST,
THE NUEVA MIDDLE SCHOOL,HILLSBOROUGH,CA,6565 SKYLINE BLVD,
THE NUEVA SCHOOL,SAN MATEO,CA,131 E 28TH AVE,
THE NURTURING CENTER,QUEENS VILLAGE,NY,11218 SPRINGFIELD BLVD,
THE NURTURY,MEDINA,OH,250 N SPRING GROVE ST,
UNITY CHILD CARE DEVELOPMENT LLC,TALLAHASSEE,FL,2555 N MONROE ST STE 12,
UNITY CHRISTIAN ACADEMY,CHOCOWINITY,NC,1501 HAW BRANCH RD,
UNITY CHRISTIAN ELEMENTARY SCHOOL,FULTON,IL,711 10TH ST,
UNITY CHRISTIAN HIGH SCHOOL,FULTON,IL,711 10TH ST,
UNITY CHRISTIAN HIGH SCHOOL,HUDSONVILLE,MI,5900 48TH AVE,
"THE O'NEAL SCHOOL",SOUTHERN PINES,NC,3300 AIRPORT RD,
UNITY CHRISTIAN HIGH SCHOOL,ORANGE CITY,IA,216 MICHIGAN AVE SW,
THE OAK HILL SCHOOL,NASHVILLE,TN,4815 FRANKLIN PIKE,
UNITY CHRISTIAN SCHOOL,ENERGY,IL,100 E COLLEGE ST,
THE OAKS ACADEMY,INDIANAPOLIS,IN,2301 N PARK AVE STE B,
UNITY CHRISTIAN SCHOOL,MOMENCE,IL,920 W 2ND ST,
UNITY CHRISTIAN SCHOOL,ROME,GA,2960 NEW CALHOUN HWY NE,
THE OAKS ACADEMY,SPOKANE VALLEY,WA,2303 S BOWDISH RD,
THE OAKS ACADEMY - BROOKSIDE,INDIANAPOLIS,IN,3092 BROOKSIDE PKWY N DR,
THE OAKS ACADEMY - MIDDLE SCHOOL,INDIANAPOLIS,IN,1301 E 16TH ST,
THE OAKS ADVENTIST CHRISTIAN SCHOOL,CYPRESS,TX,11735 GRANT RD,
THE OAKS CHRISTIAN SCHOOL,SUMMERVILLE,SC,505 GAHAGAN RD,
THE OAKS PRIVATE SCHOOL,JASPER,FL,7291 SW COUNTY ROAD 141,
THE OAKS SCHOOL,LOS ANGELES,CA,6817 FRANKLIN AVE,
THE OAKWOOD SCHOOL,GREENVILLE,NC,4000 MACGREGOR DOWNS RD,
UNITY FOR KIDS SCHOOL,LAKE WORTH,FL,1325 N A ST,
THE OPEN DOORWAY INC,WEST PALM BEACH,FL,1480 MILITARY TRL STE B,
THE OPEN SCHOOL,ORANGE,CA,681 N RANCHO SANTIAGO BLVD,
THE ORCHARD SCHOOL,INDIANAPOLIS,IN,615 W 64TH ST,
THE ORME SCHOOL,MAYER,AZ,1000 E ORME SCHOOL RD,
THE OUTDOOR ACADEMY OF THE SOUTHERN APPALACHIANS,PISGAH FOREST,NC,43 HART RD,
THE OVERLAKE SCHOOL,REDMOND,WA,20301 NE 108TH ST,
UNITY LUTHERAN CHRISTIAN ELEMENTARY SCHOOL,EAST SAINT LOUIS,IL,1600 N 40TH ST,
THE OXFORD SCHOOL OF DUBLIN,DUBLIN,OH,5700 BLAZER PKWY STE B,
THE PACEM SCHOOL,MONTPELIER,VT,32 COLLEGE ST STE 100,
THE PAIDEIA SCHOOL OF TAMPA BAY,TAMPA,FL,7834 N 56TH ST,
UNITY MIDDLE,SAN FRANCISCO,CA,1220 NOE ST.,
THE PALMS CHRISTIAN SCHOOL,SURPRISE,AZ,17475 W BELL RD,
THE PARAGON SCHOOL,ORLANDO,FL,4710 ADANSON ST,
UNITY SCHOOL,DELRAY BEACH,FL,101 NW 22ND ST,
THE PARISH SCHOOL,HOUSTON,TX,11001 HAMMERLY BLVD,
THE PARK SCHOOL,BROOKLINE,MA,171 GODDARD AVE,
THE PARK SCHOOL OF BALTIMORE,BALTIMORE,MD,2425 OLD CT RD,
THE PARK SCHOOL OF BUFFALO,SNYDER,NY,4625 HARLEM RD,
THE PARKE HOUSE ACADEMY,WINTER PARK,FL,1776 MINNESOTA AVE,
THE PARKSIDE SCHOOL,NEW YORK,NY,48 W 74 ST,
UNIV OF CHICAGO CHARTER SCHOOLS,CHICAGO,IL,1313 E 60TH ST,
THE PATHFINDER SCHOOL,TRAVERSE CITY,MI,11930 S W BAY SHORE DR,
THE PATHWAY SCHOOL,NORRISTOWN,PA,162 EGYPT RD,
UNIV OF CHICAGO LAB SCHOOL,CHICAGO,IL,1362 E 59TH ST,
UNIV OF MEMPHIS LIPMAN EARLY CHILDHOOD SCHOOL,MEMPHIS,TN,3771 POPLAR AVE,
THE PAVILION AT BEANTREE,ASHBURN,VA,43635 GREENWAY CORPORATE DR,
THE PEAK SCHOOL,FRISCO,CO,40 W MAIN ST,
THE PECK SCHOOL,MORRISTOWN,NJ,247 S ST,
THE PEN RYN SCHOOL,FAIRLESS HILLS,PA,235 S OLDS BLVD,
THE PENNFIELD SCHOOL,PORTSMOUTH,RI,110 SANDY POINT AVE,
THE PENNINGTON SCHOOL,PENNINGTON,NJ,112 W DELAWARE AVE,
THE PENTECOSTAL CHRISTIAN ACADEMY,MERIDIAN,MS,1811 MARION RD,
THE PERFECT PLACE FOR CHILDREN,PELHAM,NH,125 MAIN ST,
UNIVERSAL ACADEMY - DALLAS,DALLAS,TX,3919 MUNGER AVE,
UNIVERSAL ACADEMY FOR THE COLLEGE BOUND,MILWAUKEE,WI,6850 N 53RD ST,
UNIVERSAL ACADEMY OF PITTSBURGH,PITTSBURGH,PA,2103 HAMPTON ST,
THE PHARR ORATORY OF ST PHILIP NERI SCHOOL SYSTEM,PHARR,TX,1407 W MOORE RD,
THE PHELPS SCHOOL,MALVERN,PA,583 SUGARTOWN RD,
UNIVERSAL MUSLIM ACADEMY,CINCINNATI,OH,2232 STRATFORD AVE,
UNIVERSAL SCHOOL,BRIDGEVIEW,IL,7350 W 93RD ST,
UNIVERSAL SCHOOL,BUFFALO,NY,1957 GENESEE ST,
THE PHOENIX CENTER,NUTLEY,NJ,16 MONSIGNOR OWENS PL,
THE PHOENIX MONTESSORI SCHOOL,LEAWOOD,KS,2013 W 104TH ST,
THE PHOENIX RISING SCHOOL,RAINIER,WA,13411 CEDAR GROVE LN SE,
THE PHOENIX SCHOOL,SALEM,MA,89 MARGIN ST,
THE PHOENIX SCHOOL FOR CREATIVE LEARNING,GERMANTOWN,TN,2402 ARTHUR RD,
THE PHOENIX SCHOOLS,FOLSOM,CA,650 WILLARD DR,
THE PHONICS PHACTORY,GRESHAM,OR,3333 NE 8TH ST,
THE PIARIST SCHOOL,HAGERHILL,KY,7279 S ROUTE 321,
THE PIEDMONT SCHOOL,HIGH POINT,NC,815 OLD MILL RD,
THE PIEDMONT SCHOOL OF ATLANTA,BROOKHAVEN,GA,4484 PEACHTREE RD NE,
THE PIKE SCHOOL,ANDOVER,MA,34 SUNSET ROCK RD,
THE PILGRIM ACADEMY,EGG HARBOR CITY,NJ,301 W MOSS MILL RD,
THE PILOT SCHOOL,WILMINGTON,DE,208 WOODLAWN RD,
THE PINE SCHOOL,HOBE SOUND,FL,12350 SE FEDERAL HWY,
THE PINECROFT SCHOOL,REHOBOTH,MA,133 TREMONT ST,
THE PINGRY LOWER SCHOOL,SHORT HILLS,NJ,50 COUNTRY DAY DR,
THE PINGRY SCHOOL,BASKING RIDGE,NJ,131 MARTINSVILLE RD,
THE PINNACLE SCHOOL,HUNTSVILLE,AL,500 GOVERNORS DR SW,
THE PINNACLE SCHOOL,STAMFORD,CT,44 COMMERCE RD,
THE PINNACLE SCHOOLS - ELK RIVER TREATMENT PROGRAM,ELKMONT,AL,29495 COPPERHEAD LN,
THE PIONEER SCHOOL,ST AUGUSTINE,FL,105 MASTERS DR,
THE PLAZA ACADEMY,KANSAS CITY,MO,601 WESTPORT RD,
THE POINT CHRISTIAN ACADEMY,SALEMBURG,NC,102 E COLLEGE ST,
THE POINTE DAY TREATMENT,LITTLE ROCK,AR,6100 PATTERSON RD,
UNIVERSE OF FUTURE LEARNING,TEMPLE HILLS,MD,4624 HENDERSON RD,
THE PORTLAND MONTESSORI SCHOOL,PORTLAND,OR,205 NE 50TH AVE,
THE POST OAK SCHOOL,BELLAIRE,TX,4600 BISSONNET ST,
THE POTOMAC SCHOOL,MCLEAN,VA,1301 POTOMAC SCHOOL RD,
"THE POTTER'S HOUSE CHRISTIAN ACADEMY",JACKSONVILLE,FL,5732 NORMANDY BLVD,
THE PREMERON,ODENTON,MD,205 TALFORD CT,
THE PREP SCHOOL,LONGVIEW,TX,720 N 6TH ST,
THE PREPARATORY SCHOOL OF D.C.,WASHINGTON,DC,4501 16TH ST NW,
THE PRESCHOOL PLACE & KINDERGARTEN AT TEMPLE SHOLO,BRIDGEWATER,NJ,594 N BRIDGE ST,
THE PRESENTATION SCHOOL,SONOMA,CA,20872 BROADWAY,
THE PRIMARY DAY SCHOOL,BETHESDA,MD,7300 RIVER RD,
THE PRINCIPLED ACADEMY,SAN LEANDRO,CA,2305A WASHINGTON AVE,
UNIVERSITY ACADEMY,SALT LAKE CITY,UT,501 S CHIPETA WAY,
UNIVERSITY ACADEMY OF CENTRAL LA,ALEXANDRIA,LA,141 MIDDLETON DR,
UNIVERSITY BAPTIST ACADEMY,NORTH LAS VEGAS,NV,3770 W WASHBURN RD,
UNIVERSITY CENTER PRESCHOOL,THOUSAND OAKS,CA,2801 ATLAS AVE.,
UNIVERSITY CHARTER MIDDLE SCHOOL AT CSU CHANNEL ISLANDS,CAMARILLO,CA,700 TEMPLE AVE.,
UNIVERSITY CHILD DEVELOPMENT SCHOOL,SEATTLE,WA,5062 9TH AVE NE,
UNIVERSITY CHRISTIAN CHURCH WEEKDAY SCHOOL,FORT WORTH,TX,2720 S UNIVERSITY DR,
THE QUAKER SCHOOL AT HORSHAM,HORSHAM,PA,250 MEETINGHOUSE RD,
UNIVERSITY CHRISTIAN HIGH SCHOOL,HICKORY,NC,629 8TH ST NE,
UNIVERSITY CHRISTIAN SCHOOL,JACKSONVILLE,FL,5520 UNIVERSITY BLVD W,
THE RABBI NAFTALI RIFF YESHIVA,INDIANAPOLIS,IN,6510 HOOVER RD,
THE RAC CENTER,PHOENIX,AZ,2800 WEST PINNACLE PEAK ROAD,
THE RAINBOW TREE CHRISTIAN SCHOOL,NEW PORT RICHEY,FL,4917 STATE ROAD 54,
THE RALEIGH SCHOOL,RALEIGH,NC,1141 RALEIGH SCHOOL DR,
THE RANDOLPH SCHOOL,WAPPINGERS FALLS,NY,2467 ROUTE 9D,
THE RASHI SCHOOL,DEDHAM,MA,8000 GREAT MEADOW RD,
THE READING CLINIC,OCALA,FL,1333 SE 17TH ST,
THE RED APPLE SCHOOL INC,STAFFORD,VA,107 AUTUMN DR,
THE RED CEDAR SCHOOL,BRISTOL,VT,246 HARDSCRABBLE RD,
THE RED OAKS SCHOOL,MORRISTOWN,NJ,21 CUTLER ST,
"THE REDEEMER'S SCHOOL",JACKSON,MS,640 E NORTHSIDE DR,
THE REGIONAL CAREER AND TECH,COVENTRY,RI,40 RESERVOIR ROAD,
THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,MIDLAND,VA,C/O SOUTHEASTERN ALT SCHOOL,
THE RENAISSANCE ACADEMY,VIRGINIA BEACH,VA,5100 CLEVELAND STREET,
THE RENAISSANCE ACADEMY PREP SCHOOL FOR BOYS,BIRMINGHAM,AL,1220 50TH ST S,
THE RENAISSANCE INTERNATIONAL SCHOOL,OAKLAND,CA,3650 DIMOND AVE,
THE RENAISSANCE SCHOOL,AUBURN,ME,15 SACRED HEART PL,
UNIVERSITY HIGH SCHOOL OF INDIANA,CARMEL,IN,2825 W 116TH ST,
UNIVERSITY LAKE SCHOOL,HARTLAND,WI,4024 NAGAWICKA RD,
UNIVERSITY MONTESSORI SCHOOL,CHARLOTTESVILLE,VA,1034 RESERVOIR RD,
UNIVERSITY MONTESSORI SCHOOL,IRVINE,CA,101 RUSSELL PL,
UNIVERSITY MONTESSORI SCHOOL,NEW ORLEANS,LA,7508 BURTHE ST,
THE REVOLUTION SCHOOL,DORAL,FL,4005 NW 114TH AVE # 1,
THE RICHARDSON SCHOOL,WEST ALLIS,WI,6753 W ROGERS STREE,
THE RIDGE HILL SCHOOL,NORWELL,MA,102 HIGH ST,
THE RILEY BEHAVIORAL AND EDUCATIONAL CENTER,HUNTSVILLE,AL,4092 MEMORIAL PKWY SW STE 105,
THE RIVER ACADEMY,WENATCHEE,WA,650 CRAWFORD AVE,
THE RIVERS SCHOOL,WESTON,MA,333 WINTER ST,
THE RIVERSIDE SCHOOL,LYNDONVILLE,VT,30 LILY POND RD,
THE ROBERT L. ARVIN EDUCATION CENTER,BUCKNER,KY,1650 COLONELS DR,
