federal_offense,misdemeanor,total,detained_or_awaiting_trial,felony,snapshot_date,id,source_url,source_url1
0,13,139,126,0,2021-05-01,9022,https://www.tn.gov/content/dam/tn/correction/documents/JailApril2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,9,96,76,11,2021-05-01,9023,https://www.tn.gov/content/dam/tn/correction/documents/JailApril2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,5,82,73,4,2021-05-01,9028,https://www.tn.gov/content/dam/tn/correction/documents/JailApril2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,10,60,50,0,2021-05-01,9029,https://www.tn.gov/content/dam/tn/correction/documents/JailApril2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,48,456,378,30,2021-05-01,9030,https://www.tn.gov/content/dam/tn/correction/documents/JailApril2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,30,183,146,7,2021-05-01,10110,https://www.tn.gov/content/dam/tn/correction/documents/JailApril2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,85,478,348,45,2021-05-01,9031,https://www.tn.gov/content/dam/tn/correction/documents/JailApril2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,61,174,97,16,2021-05-01,9032,https://www.tn.gov/content/dam/tn/correction/documents/JailApril2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,5,27,18,4,2021-05-01,9033,https://www.tn.gov/content/dam/tn/correction/documents/JailApril2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,3,61,55,3,2021-05-01,9035,https://www.tn.gov/content/dam/tn/correction/documents/JailApril2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,15,48,21,12,2021-05-01,9036,https://www.tn.gov/content/dam/tn/correction/documents/JailApril2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,24,179,123,32,2021-05-01,9037,https://www.tn.gov/content/dam/tn/correction/documents/JailApril2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
10,9,107,87,1,2021-05-01,9889,https://www.tn.gov/content/dam/tn/correction/documents/JailApril2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,7,66,47,12,2021-05-01,9039,https://www.tn.gov/content/dam/tn/correction/documents/JailApril2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,44,105,48,13,2021-05-01,9040,https://www.tn.gov/content/dam/tn/correction/documents/JailApril2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,73,220,138,9,2021-05-01,9041,https://www.tn.gov/content/dam/tn/correction/documents/JailApril2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
9,98,428,297,24,2021-05-01,9042,https://www.tn.gov/content/dam/tn/correction/documents/JailApril2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,38,380,312,30,2019-09-01,8946,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
3,33,167,131,0,2019-09-01,8947,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
25,24,134,81,4,2019-09-01,8948,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,17,106,89,0,2019-09-01,8949,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
124,63,657,453,17,2019-09-01,8950,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,17,360,291,52,2019-09-01,8952,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,11,50,35,4,2019-09-01,8953,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,36,141,86,17,2019-09-01,8954,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
4,31,169,133,1,2019-09-01,8956,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,15,89,67,7,2019-09-01,8957,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,2,17,13,2,2019-09-01,8959,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,38,354,283,33,2019-09-01,8961,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,2,49,40,5,2019-09-01,8962,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
7,68,212,126,11,2019-09-01,8963,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,5,57,52,0,2019-09-01,8964,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,20,93,71,2,2019-09-01,8965,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,85,403,315,3,2019-09-01,8966,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,37,225,188,0,2019-09-01,8967,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,5,47,40,2,2019-09-01,8967,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
10,10,151,128,3,2019-09-01,8968,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
7,63,193,123,0,2019-09-01,8969,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,49,235,136,50,2019-09-01,8970,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,47,191,112,32,2019-09-01,8972,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,5,95,80,10,2019-09-01,8975,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,157,451,290,4,2019-09-01,8976,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,13,113,78,22,2019-09-01,8978,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,9,116,93,14,2019-09-01,8979,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,22,144,111,10,2019-09-01,8980,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,91,274,183,0,2019-09-01,8981,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
19,15,138,76,28,2019-09-01,8982,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
4,60,262,171,27,2019-09-01,8983,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,40,179,113,26,2019-09-01,8984,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,31,104,73,0,2019-09-01,8985,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,1,35,30,4,2019-09-01,8986,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,36,136,98,2,2019-09-01,8987,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
15,3,122,83,21,2019-09-01,8988,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,15,243,207,19,2019-09-01,8990,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,15,51,27,9,2019-09-01,8989,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,2,116,101,13,2019-09-01,8991,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,0,83,0,83,2019-09-01,9049,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,14,126,101,11,2019-09-01,8996,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,9,60,44,6,2019-09-01,8998,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,47,171,104,20,2019-09-01,8999,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,48,253,205,0,2019-09-01,9003,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,21,138,102,15,2019-09-01,9004,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,49,155,91,15,2019-09-01,9005,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,92,343,217,34,2019-09-01,9006,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,73,334,239,22,2019-09-01,9001,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,8,86,75,2,2019-09-01,9002,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,4,82,74,4,2019-09-01,9007,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,83,285,168,32,2019-09-01,9008,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,3,31,19,9,2019-09-01,9048,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
77,4,169,70,18,2019-09-01,9011,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,31,123,85,7,2019-09-01,9012,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
16,1,50,31,2,2019-09-01,9013,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,13,179,159,7,2019-09-01,9015,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,111,412,277,24,2019-09-01,9016,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
4,14,146,116,12,2019-09-01,9017,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,77,353,247,29,2019-09-01,9018,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,110,561,429,22,2019-09-01,9019,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,73,862,762,27,2019-09-01,9020,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,52,169,0,117,2019-09-01,9021,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,13,147,134,0,2019-09-01,9022,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,7,99,80,12,2019-09-01,9023,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,37,142,97,8,2019-09-01,9028,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,13,96,83,0,2019-09-01,9029,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,84,746,619,43,2019-09-01,9030,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,60,274,202,12,2019-09-01,10110,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,200,849,562,87,2019-09-01,9031,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,63,233,155,15,2019-09-01,9032,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,13,58,45,0,2019-09-01,9033,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
4,3,105,93,5,2019-09-01,9035,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
7,10,64,31,16,2019-09-01,9036,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,103,251,111,37,2019-09-01,9037,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
4,35,154,100,15,2019-09-01,9889,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,14,97,69,14,2019-09-01,9039,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,92,186,69,25,2019-09-01,9040,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,131,392,252,9,2019-09-01,9041,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
60,125,574,340,49,2019-09-01,9042,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,25,354,305,24,2020-09-01,8946,https://www.tn.gov/content/dam/tn/correction/documents/JailAugust2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
