name,city,state,address,zip
WAYZATA EAST MIDDLE,PLYMOUTH,MN,12000 RIDGEMOUNT AVE W,55441
WAYZATA HIGH,PLYMOUTH,MN,4955 PEONY LN N,55446
WAYZATA WEST MIDDLE,WAYZATA,MN,149 BARRY AVE N,55391
WC ABNEY ELEMENTARY,DALLAS,GA,1186 COLBERT RD,30132
WC GRIGGS ELEMENTARY SCHOOL,MOBILE,AL,6001 THREE NOTCH RD,36619
WD CARROLL ELEMENTARY,BERNALILLO,NM,842 CAMINO DON TOMAS,87004
WD GATTIS MIDDLE SCHOOL,CLOVIS,NM,5100 N THORNTON ST,88101
WE PUTNAM MIDDLE SCHOOLMAGNET,BIRMINGHAM,AL,1757 MONTCLAIR RD,35210
WE R FAMILY CHRISTIAN SCHOOL,FAIRFIELD,CA,1004 UTAH ST,94533
WEA RIDGE ELEMENTARY SCHOOL,LAFAYETTE,IN,1333 E 430 S,47909
WEA RIDGE MIDDLE SCHOOL,LAFAYETTE,IN,4410 S 150 E,47909
WEARE MIDDLE SCHOOL,WEARE,NH,16 E RD,03281
WEARWOOD ELEMENTARY,SEVIERVILLE,TN,3150 WEARWOOD DR,37862
WEATHERBEE ELEMENTARY SCHOOL,FORT PIERCE,FL,800 E WEATHERBEE RD #7145,34982
WEATHERFORD ACADEMY,WESTWEGO,LA,613 4TH ST,70094
WEATHERFORD CHRISTIAN SCHOOL,WEATHERFORD,TX,2300 RANGER HWY,76087
WEATHERFORD COLLEGE,WEATHERFORD,TX,225 COLLEGE PARK DR,76086
WEATHERFORD COLLEGE - GRANBURY CAMPUS,GRANBURY,TX,210 N JONES ST,76048
WEATHERFORD COLLEGE - MINERAL WELLS CAMPUS,MINERAL WELLS,TX,704 HOOD RD,76067
WEATHERFORD EAST ES,WEATHERFORD,OK,701 E PROCTOR AVE,73096
WEATHERFORD H S,WEATHERFORD,TX,2121 BETHEL RD,76087
WEATHERFORD HS,WEATHERFORD,OK,1500 N WASHINGTON AVE,73096
WEATHERFORD MS,WEATHERFORD,OK,509 CUSTER ST,73096
WEATHERFORD WEST ES,WEATHERFORD,OK,811 W HUBER AVE,73096
WEATHERLY AREA EL SCH,WEATHERLY,PA,602 6TH ST,18255
WEATHERLY HEIGHTS ELEMENTARY SCHOOL,HUNTSVILLE,AL,1307 CANNSTATT DR SE,35803
WEATHERSFIELD SCHOOL,ASCUTNEY,VT,135 SCHOOLHOUSE RD,05030
WEATHERSTONE ELEMENTARY,CARY,NC,1000 OLDE WEATHERSTONE WAY,27513
WEAUBLEAU ELEM.,WEAUBLEAU,MO,509 CENTER ST,65774
WEAUBLEAU HIGH,WEAUBLEAU,MO,22320 CENTER ST,65774
WEAVER CHILD DEVELOPMENT CENTER- INC,CANTON,OH,515 48TH ST NW,44709
WEAVER EL,GARLAND,TX,805 PLEASANT VALLEY RD,75040
WEAVER ELEM.,SPRINGFIELD,MO,1461 N DOUGLAS AVE,65802
WEAVER ELEMENTARY,MAPLEWOOD,MN,2135 BIRMINGHAM ST,55109
WEAVER ELEMENTARY SCHOOL,WEAVER,AL,444 SCHOOL DR,36277
WEAVER ELEMENTARY SCHOOL,WEST MEMPHIS,AR,1280 E BARTON AVE,72301
WEAVER HIGH SCHOOL,WEAVER,AL,917 CLAIRMONT DR,36277
WEAVER LAKE SCIENCE MATH & TECH SCH,MAPLE GROVE,MN,15900 WEAVER LAKE RD,55311
WEAVER MIDDLE,MERCED,CA,3076 E CHILDS AVE,95341
WEAVERTOWN MENNONITE SCHOOL,BIRD IN HAND,PA,73 ORCHARD RD,17505
WEAVERVILLE ELEMENTARY,WEAVERVILLE,NC,129 S MAIN ST,28787
WEB OF WISDOM,HOLIDAY,FL,5238 MILE STRETCH DR,34690
WEBB A MURRAY ELEMENTARY,HICKORY,NC,3901 SECTION HOUSE RD,28601
WEBB BRIDGE MIDDLE SCHOOL,ALPHARETTA,GA,4455 WEBB BRIDGE RD,30005
WEBB CITY MIDDLE,WEBB CITY,MO,603 W AYLOR ST,64870
WEBB COUNTY J J A E P,LAREDO,TX,4602 N BARTLETT AVE,78041
WEBB ELEMENTARY SCHOOL,FERNDALE,MI,2100 WOODWARD HEIGHTS,48220
WEBB ELEMENTARY SCHOOL,FRANKLIN,IN,1400 WEBB CT,46131
WEBB ELEMENTARY SCHOOL,WEBB,AL,178 DEPOT ST,36376
WEBB INSTITUTE,GLEN COVE,NY,298 CRESCENT BEACH RD,11542
WEBB M S,AUSTIN,TX,601 E ST JOHNS AVE,78752
WEBB MIDDLE,GARLAND,TX,1610 SPRING CREEK DR,75040
WEBB MIDDLE,REEDSBURG,WI,707 N WEBB AVE,53959
WEBB MIDDLE SCHOOL,TAMPA,FL,6035 HANLEY RD,33634
WEBB RIVER SDA SCHOOL,DIXFIELD,ME,58 PINE ST,04224
WEBB SCHOOL OF KNOXVILLE,KNOXVILLE,TN,9800 WEBB SCHOOL LN,37923
WEBB STREET SCHOOL,GASTONIA,NC,1623 N WEBB ST,28052
WEBBER ELEMENTARY,WESTMINSTER,CA,14142 HOOVER ST,92683
WEBBER INTERNATIONAL UNIVERSITY,BABSON PARK,FL,1201 N SCENIC HWY,33827
WEBBER MIDDLE SCHOOL,FORT COLLINS,CO,4201 SENECA ST,80526
WEBBER SCHOOL,EASTOVER,SC,140 WEBBER SCHOOL RD,29044
WEBBER SCHOOL,LAKE ORION,MI,3191 CLARKSTON RD,48362
WEBBERS FALLS HS,WEBBERS FALLS,OK,200 S STAND WATIE BLVD,74470
WEBBERVILLE ELEMENTARY SCHOOL,WEBBERVILLE,MI,202 N MAIN ST,48892
WEBBERVILLE MIDDLE SCHOOL,WEBBERVILLE,MI,309 E GRAND RIVER RD,48892
WEBER CITY ELEMENTARY,WEBER CITY,VA,322 JENNINGS ST,24290
WEBER ELEMENTARY,IOWA CITY,IA,IOWA CITY,52246
WEBER ELEMENTARY SCHOOL,ARVADA,CO,8725 W 81ST PL,80005
WEBER INSTITUTE,STOCKTON,CA,302 W WEBER AVE,95203
WEBER SCHOOL,ATLANTA,GA,6751 ROSWELL RD NE,30328
WEBSTER (DANIEL) ELEMENTARY,SAN FRANCISCO,CA,465 MISSOURI ST,94107
WEBSTER AVENUE SCHOOL,PROVIDENCE,RI,191 WEBSTER AVE,02909
WEBSTER CITY MIDDLE SCHOOL,WEBSTER CITY,IA,1101 DES MOINES ST,50595
WEBSTER CO CAREER & TECHNOL CTR,EUPORA,MS,605 HALL RD,39744
WEBSTER COUNTY AREA TECHNOLOGY CENTER,DIXON,KY,325 STATE ROUTE 1340,42409
WEBSTER COUNTY ELEMENTARY/MIDDLE SCHOOL,PRESTON,GA,7307 WASHINGTON ST,31824
WEBSTER COUNTY HIGH SCHOOL,DIXON,KY,1922 US HIGHWAY 41A S,42409
WEBSTER COUNTY HIGH SCHOOL,PRESTON,GA,7307 WASHINGTON ST,31824
WEBSTER COUNTY HIGH SCHOOL,UPPERGLADE,WV,1 HIGHLANDER DR,26266
WEBSTER COUNTY MIDDLE SCHOOL,DIXON,KY,1928 US-41 ALT,42409
WEBSTER ELEM SCHOOL,CHICAGO,IL,4055 W ARTHINGTON ST,60624
WEBSTER ELEM SCHOOL,RUSHVILLE,IL,310 N MONROE ST,62681
WEBSTER ELEMENTARY,FRESNO,CA,2600 E TYLER AVE,93701
WEBSTER ELEMENTARY,GREEN BAY,WI,2101 S WEBSTER AVE,54301
WEBSTER ELEMENTARY,LONG BEACH,CA,1755 W 32ND WAY,90810
WEBSTER ELEMENTARY,MADERA,CA,36477 RUTH AVE,93636
WEBSTER ELEMENTARY,MALIBU,CA,3602 WINTER CANYON RD,90265
WEBSTER ELEMENTARY,MINNEAPOLIS,MN,425 5TH ST NE,55413
WEBSTER ELEMENTARY,PASADENA,CA,2101 E WASHINGTON BLVD,91104
WEBSTER ELEMENTARY,SAN DIEGO,CA,4801 ELM ST,92102
WEBSTER ELEMENTARY - 06,YANKTON,SD,317 7TH ST,57078
WEBSTER ELEMENTARY SCHOOL,COLLINSVILLE,IL,108 W CHURCH ST,62234
WEBSTER ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,445 JERSEY LN,80911
WEBSTER ELEMENTARY SCHOOL,SYRACUSE,NY,500 WADSWORTH ST,13208
WEBSTER ELEMENTARY SCHOOL,URBANDALE,IA,12955 AURORA AVE,50323
WEBSTER ELEMENTARY SCHOOL,WEBSTER,FL,349 S MARKET BLVD,33597
WEBSTER HIGH,WEBSTER,WI,7564 W ALDER ST,54893
WEBSTER HILL SCHOOL,WEST HARTFORD,CT,WEST HARTFORD,06107
WEBSTER JUNIOR HIGH SCHOOL,MINDEN,LA,700 E UNION ST,71055
WEBSTER MICRO SOCIETY MAGNET SCHOOL,HARTFORD,CT,5 CONE ST,06105
WEBSTER MIDDLE,CEDARBURG,WI,W75 N624 N WAUWATOSA RD,53012
WEBSTER MIDDLE SCHOOL,WEBSTER,MA,75 POLAND ST,01570
WEBSTER MONTESSORI SCHOOL,WEBSTER,NY,1310 FIVE MILE LINE RD,14580
WEBSTER PRIMARY CTR.,WEBB CITY,MO,704 N MAIN ST RD,64870
WEBSTER SCHOOL,EVERETT,MA,30 DARTMOUTH ST,02149
WEBSTER SCHOOL,MANCHESTER,NH,2519 ELM ST,03104
WEBSTER SPRINGS ELEMENTARY SCHOOL,WEBSTER SPRINGS,WV,318 RIVER DR,26288
WEBSTER STANLEY ELEMENTARY,OSHKOSH,WI,915 HAZEL ST,54901
WEBSTER STANLEY MIDDLE,OSHKOSH,WI,915 HAZEL ST,54901
WEBSTER UNIVERSITY - CHARLESTON METRO,NORTH CHARLESTON,SC,4105 FABER PL DR SUITE 100,29405
WEBSTER UNIVERSITY - COLORADO SPRINGS CAMPUS,COLORADO SPRINGS,CO,5475 TECH CENTER DR #110,80919
WEBSTER UNIVERSITY - FORT BELVOIR,FORT BELVOIR,VA,9625 BELVOIR RD #143,22060
WEBSTER UNIVERSITY - FORT BRAGG,FORT BRAGG,NC,BUILDING 1-,28310
WEBSTER UNIVERSITY - FORT LEONARD WOOD,FORT LEONARD WOOD,MO,4904 CONSTITUTION AVE BUILDING 499,65473
WEBSTER UNIVERSITY - FORT SILL,FORT SILL,OK,4700 MOW-WAY RD,73503
WEBSTER UNIVERSITY - GATEWAY CAMPUS,ST. LOUIS,MO,812 OLIVE ST,63101
WEBSTER UNIVERSITY - GREENVILLE CAMPUS,GREENVILLE,SC,124 VERDAE BLVD #400,29607
WEBSTER UNIVERSITY - HILL AFB,HILL AFB,UT,BUILDING 180,84056
WEBSTER UNIVERSITY - LACKLAND AFB,LACKLAND AFB,TX,5725 1550 WURTSMITH ROOM 156,78236
WEBSTER UNIVERSITY - LAKELAND CAMPUS,LAKELAND,FL,1479 TOWN CENTER DR #202,33803
WEBSTER UNIVERSITY - LITTLE ROCK CAMPUS,LITTLE ROCK,AR,200 W CAPITOL AVE,72201
WEBSTER UNIVERSITY - LOUISVILLE CAMPUS,LOUISVILLE,KY,1000 S 4TH ST,40203
WEBSTER UNIVERSITY - MARINE CORPS BASE CAMP LEJEUNE,CAMP LEJEUNE,NC,825 STONE ST,28547
WEBSTER UNIVERSITY - MELBOURNE CAMPUS,MELBOURNE,FL,5565 N WICKHAM RD,32940
WEBSTER UNIVERSITY - NORTHWEST ARKANSAS,ROGERS,AR,BOX 29,72756
WEBSTER UNIVERSITY - OCALA CAMPUS,OCALA,FL,4414 SOUTHWEST COLLEGE ROAD 942-U,34474
WEBSTER UNIVERSITY - RANDOLPH AFB,RANDOLPH AFB,TX,301 B ST E,78150
WEBSTER UNIVERSITY - ROLLA CAMPUS,ROLLA,MO,1103 KINGSHIGHWAY,65401
WEBSTER UNIVERSITY - SHAW AFB,SHAW AFB,SC,398 SHAW DR,29152
WEBSTER UNIVERSITY - ST. PETERSBURG CAMPUS,ST. PETERSBURG,FL,11201 CORPORATE CIR,33716
WEBSTER UNIVERSITY - WESTPORT CAMPUS,ST. LOUIS,MO,11885 LACKLAND RD #600,63146
WEBSTER UNIVERSITY - WINGHAVEN CAMPUS,O'FALLON,MO,2299 TECHNOLOGY DR #300,63368
WEBSTER-SCHROEDER HIGH SCHOOL,WEBSTER,NY,875 RIDGE RD,14580
WEBUTUCK ELEMENTARY SCHOOL,AMENIA,NY,175 HAIGHT RD,12501
WEBUTUCK HIGH SCHOOL,AMENIA,NY,194 HAIGHT RD,12501
WEDDINGTON CHRISTIAN ACADEMY,WEDDINGTON,NC,13901 PROVIDENCE RD,28104
WEDDINGTON ELEMENTARY,MATTHEWS,NC,3927 TWELVE MILE CREEK RD,28104
WEDDINGTON HIGH,MATTHEWS,NC,4901 WEDDINGTON RD #6281,28104
WEDDINGTON HILLS ELEMENTARY,CONCORD,NC,4401 WEDDINGTON RD,28027
WEDGEFIELD SCHOOL,ORLANDO,FL,3835 BANCROFT BLVD,32833
WEDGEFIELD UNIVERSITY FOR KIDS,WEDGEFIELD,SC,6220 WEDGEFIELD RD,29168
WEDGEWOOD MIDDLE SCHOOL,COLUMBUS,OH,3800 BRIGGS RD,43228
WEDGEWOOD PARK SCHOOL,MILWAUKEE,WI,6506 W WARNIMONT AVE,53220
WEDGWOOD 6TH GR SCH,FORT WORTH,TX,4212 BELDEN AVE,76132
WEDGWOOD ELEMENTARY SCHOOL,SEATTLE,WA,2720 NE 85TH ST,98115
WEDGWOOD ELEMENTARY SCHOOL,SEWELL,NJ,236 HURFFVILLE RD,08080
WEDOWEE ELEMENTARY SCHOOL,WEDOWEE,AL,896 WOODLAND AVE NW,36278
WEDOWEE MIDDLE SCHOOL,WEDOWEE,AL,WEDOWEE,36278
WEE CARE CHILD DEVELOPMENT CENTER,SANATOGA,PA,2573 E HIGH ST,19464
WEE CARE DAY SCHOOL,EAST PETERSBURG,PA,1575 STATE ST,17520
WEE CARE NURSERY SCHOOL,CHICAGO,IL,1843 E 79TH ST,60649
WEE DISCIPLES CHRISTIAN ACADEMY,KEARNEYSVILLE,WV,114 POOR FARM RD #101,25430
WEE DISCIPLES LUTHERAN SCHOOL AND CHILDCARE,GREAT FALLS,MT,1226 1ST AVE N,59401
WEE WISDOM,EL PASO,TX,1712 WESTON BRENT LN,79935
WEED HIGH,WEED,CA,909 HILLSIDE DR,96094
WEEDEN ELEMENTARY SCHOOL,FLORENCE,AL,400 BALDWIN ST,35630
WEEDSPORT ELEMENTARY SCHOOL,WEEDSPORT,NY,8954 JACKSON ST,13166
WEEDSPORT JUNIOR-SENIOR HIGH SCHOOL,WEEDSPORT,NY,2821 E BRUTUS ST,13166
WEEHAWKEN HIGH SCHOOL,WEEHAWKEN,NJ,53 LIBERTY PL,07086
WEEKDAY EARLY EDUCATION,BROKEN ARROW,OK,3201 S ELM PL,74012
WEEKDAY KIDS AT FIRST,RICHARDSON,TX,503 N CENTRAL EXPY,75080
WEEKS MIDDLE SCHOOL,DES MOINES,IA,901 E PARK AVE,50315
WEEKSVILLE ELEMENTARY,ELIZABETH CITY,NC,1170 SALEM CHURCH RD,27909
WEEMS CREEK NURSERY SCHOOL & KINDERGARTEN,ANNAPOLIS,MD,238 KIRKLEY RD,21401
WEEMS ELEMENTARY,MANASSAS,VA,8750 WEEMS RD,20110
WEEPING WATER ELEMENTARY SCHOOL,WEEPING WATER,NE,204 W O ST,68463
WEEPING WATER HIGH SCHOOL,WEEPING WATER,NE,204 W O ST,68463
WEEQUAHIC HIGH SCHOOL,NEWARK,NJ,279 CHANCELLOR AVE,07112
WEGNER ELEMENTARY SCHOOL,WEST CHICAGO,IL,1180 MARCELLA LN,60185
WEIDMAN ELEMENTARY SCHOOL,WEIDMAN,MI,3311 N SCHOOL RD,48893
WEIGAND AVENUE ELEMENTARY,LOS ANGELES,CA,10401 WEIGAND AVE,90002
WEIGELSTOWN EL SCH,DOVER,PA,3205 CARLISLE RD,17315
WEIL TENNIS ACADEMY AND COLLEGE PREPARATORY SCHOOL,OJAI,CA,428 BRYANT CIR,93023
WEILENMANN SCHOOL OF DISCOVERY,PARK CITY,UT,4199 KILBY RD,84098
WEILL (RAPHAEL) CHILDREN CENTER,SAN FRANCISCO,CA,1501 O'FARRELL ST,94115
WEIMAR H S,WEIMAR,TX,506 W MAIN ST,78962
WEIMAR HILLS,WEIMAR,CA,200 W WEIMAR CROSS RD,95736
WEIMAR HILLS CHARTER,WEIMAR,CA,200 W WEIMAR CROSS RD,95736
WEINBERG ELEMENTARY SCHOOL,GILBERT,AZ,5245 S VAL VISTA DR,85298
WEINER ELEMENTARY,WEINER,AR,313 N GARFIELD ST,72479
WEINGARTEN CHILDREN’S CENTER,REDWOOD CITY,CA,3518 JEFFERSON AVE,94062
WEINLAND PARK ELEMENTARY SCHOOL,COLUMBUS,OH,211 E 7TH AVE,43201
WEIR (DAVID A.) ELEMENTARY,FAIRFIELD,CA,1975 PENNSYLVANIA AVE,94533
WEIR ELEMENTARY SCHOOL,WEIR,MS,351 MARION KELLEY DR,39772
WEIR HIGH SCHOOL,WEIRTON,WV,100 RED RIDER RD,26062
WEIR MIDDLE SCHOOL,WEIRTON,WV,125 SINCLAIR AVE,26062
WEIR PREPARATORY ACADEMY,FAIRFIELD,CA,1975 PENNSYLVANIA AVE,94533
WEIRTON ELEMENTARY,WEIRTON,WV,3428 PENNSYLVANIA AVE,26062
WEIRTON MADONNA HIGH SCHOOL,WEIRTON,WV,150 MICHAEL WAY,26062
WEISENBORN JUNIOR HIGH,HUBER HEIGHTS,OH,6061 TROY PIKE,45424
WEISER MIDDLE SCHOOL,WEISER,ID,WEISER,83672
WEISS ELEMENTARY SCHOOL,SAGINAW,MI,4645 WEISS ST,48603
WEISS H S,PFLUGERVILLE,TX,5201 WOLF PACK DR,78660
WEISSER PARK ELEMENTARY SCHOOL,FORT WAYNE,IN,902 COLERICK ST,46806
WEKIVA HIGH,APOPKA,FL,2501 HIAWASSEE RD,32703
WELBORN ELEM,KANSAS CITY,KS,5200 LEAVENWORTH RD,66104
WELBORN MIDDLE,HIGH POINT,NC,1710 MCGUINN DR,27265
WELBY COMMUNITY SCHOOL,DENVER,CO,1200 E 78TH AVE,80229
WELBY SCHOOL,SOUTH JORDAN,UT,4130 W 9580 S,84095
WELBY WAY CHARTER ELEM SCH AND GIFTED-HIGH ABILITY MAGNET,WEST HILLS,CA,23456 WELBY WAY,91307
WELBY WAY CHARTER ELEMENTARY SCHOOL AND GIFTED-HIGH ABILITY MAGNET,WEST HILLS,CA,23456 WELBY WAY,91307
WELCH COLLEGE,GALLATIN,TN,1045 BISON TRAIL,37066
WELCH ELEMENTARY SCHOOL,NEWNAN,GA,240 MARY FREEMAN RD,30265
WELCH ELEMENTARY SCHOOL,WELCH,WV,1235 STEWART ST,24801
WELCH HS,WELCH,OK,707 S CURTIS ST,74369
WELCH MIDDLE,HOUSTON,TX,11544 S GESSNER RD,77071
WELCHES ELEMENTARY SCHOOL,WELCHES,OR,24901 E SALMON RIVER RD,97067
WELCHES MIDDLE SCHOOL,WELCHES,OR,HOODLAND COUNTY PARK,97067
WELCHESTER ELEMENTARY SCHOOL,GOLDEN,CO,13000 W 10TH AVE,80401
WELCOME ELEMENTARY,GREENVILLE,SC,36 E WELCOME RD,29611
WELCOME ELEMENTARY,LEXINGTON,NC,5701 OLD U.S. HWY 52,27295
WELD CENTRAL MIDDLE SCHOOL,KEENESBURG,CO,4977 CO RD 59,80643
WELD CENTRAL SENIOR HIGH SCHOOL,KEENESBURG,CO,4715 CO RD 59,80643
WELDON EL,GLADEWATER,TX,314 E SAUNDERS ST,75647
WELDON ELEMENTARY,CLOVIS,CA,150 DEWITT AVE,93612
WELDON ELEMENTARY GLOBAL ACADEMY,WELDON,NC,805 WASHINGTON AVE,27890
WELDON HAFLEY DEVELOPMENT CTR,SAGINAW,TX,616 W MCLEROY BLVD,76179
WELDON STEM HIGH SCHOOL CAREER ACADEMIES,WELDON,NC,415 COUNTY RD,27890
WELDON VALLEY ELEMENTARY SCHOOL,WELDONA,CO,911 NORTH AVE,80653
WELDON VALLEY JR/SR HIGH SCHOOL,WELDONA,CO,911 NORTH AVE,80653
WELEETKA HS,WELEETKA,OK,302 EAST 6TH ST,74880
WELLCOME MIDDLE,GREENVILLE,NC,3101 N MEMORIAL DR,27834
WELLEBY ELEMENTARY SCHOOL,SUNRISE,FL,3230 N NOB HILL RD,33351
WELLER ELEM.,SPRINGFIELD,MO,1630 N WELLER AVE,65803
WELLER ELEMENTARY,FAIRBANKS,AK,635 ELEMENTARY DR,99712
WELLER ROAD ELEMENTARY,SILVER SPRING,MD,3301 WELLER RD,20906
WELLESLEY MIDDLE,WELLESLEY,MA,50 KINGSBURY ST,02481
WELLFORD ACADEMY OF SCIENCE AND TECHNOLOGY,WELLFORD,SC,684 SYPHRIT RD,29385
WELLINGTON C MEPHAM HIGH SCHOOL,BELLMORE,NY,2401 CAMP AVE,11710
WELLINGTON CHRISTIAN ACADEMY,WELLINGTON,KS,205 N HOOVER RD,67152
WELLINGTON ELEMENTARY,LEXINGTON,KY,3280 KEITHSHIRE WAY,40503
WELLINGTON ELEMENTARY,LOUISVILLE,KY,4800 KAUFMAN LN,40216
WELLINGTON ELEMENTARY,WOODINVILLE,WA,16501 NE 195TH ST,98072
WELLINGTON ELEMENTARY SCHOOL,WELLINGTON,FL,13000 PADDOCK DR,33414
WELLINGTON H S,WELLINGTON,TX,811 15TH ST,79095
WELLINGTON HIGH SCHOOL,WELLINGTON,FL,2101 GREENVIEW SHORES BLVD,33414
WELLINGTON HIGH SCHOOL,WELLINGTON,KS,1700 E 16TH ST,67152
WELLINGTON HIGH SCHOOL,WELLINGTON,OH,629 N MAIN ST,44090
WELLINGTON LANDINGS MIDDLE,WELLINGTON,FL,1100 AERO CLUB DR,33414
WELLINGTON MIDDLE SCHOOL,WELLINGTON,CO,4001 WILSON AVE,80549
WELLINGTON PREPARATORY SCHOOL,LAKE WORTH,FL,9135 LAKE WORTH RD #3619,33467
WELLINGTON-NAPOLEON ELEM.,WELLINGTON,MO,800 MO-131,64097
WELLINGTON-NAPOLEON HIGH,WELLINGTON,MO,800 MO-131,64097
WELLMAN-UNION SCHOOL,WELLMAN,TX,505 TERRY AVE,79378
WELLPINIT ALLIANCE HIGH SCHOOL,WELLPINIT,WA,6270 WELLPINIT-WESTEND RD,99040
WELLPINIT HIGH SCHOOL,WELLPINIT,WA,6270 WELLPINIT-WESTEND RD,99040
WELLPINIT MIDDLE SCHOOL,WELLPINIT,WA,6270 WELLPINIT-WESTEND RD,99040
WELLS ALTERNATIVE MIDDLE SCHOOL,WICHITA,KS,1221 E GALENA ST,67216
WELLS COLLEGE,AURORA,NY,170 MAIN ST,13026
WELLS COMMUNITY ACADEMY HS,CHICAGO,IL,936 N ASHLAND AVE,60622
WELLS ELEM SCHOOL,EAST MOLINE,IL,490 AVENUE OF THE CITIES,61244
WELLS ELEMENTARY,WILSON,NC,1400 GROVE ST N,27893
WELLS ELEMENTARY SCHOOL,WELLS,ME,276 SANFORD RD,04090
WELLS H S,WELLS,TX,160 RUSK AVE,75976
WELLS HIGH SCHOOL,WELLS,ME,200 SANFORD RD,04090
WELLS INTERMEDIATE,DUBLIN,CA,6800 PENN DR,94568
WELLS JUNIOR HIGH SCHOOL,WELLS,ME,1470 POST RD,04090
WELLS MEMORIAL SCHOOL,HARRISVILLE,NH,235 CHESHAM RD,03450
WELLS MIDDLE,DUBLIN,CA,6800 PENN DR,94568
WELLS MIDDLE,RIVERSIDE,CA,10000 WELLS AVE,92503
WELLS PREPARATORY ELEM ACADEMY,CHICAGO,IL,249 E 37TH ST,60653
WELLS ROAD INTERMEDIATE SCHOOL,GRANBY,CT,134 WELLS RD,06035
WELLS SCHOOL,WELLS,NY,1571 NY-30,12190
WELLS STATION ELEMENTARY,MEMPHIS,TN,1610 WELLS STATION RD,38108
WELLS TOWNSHIP SCHOOL,ARNOLD,MI,38299 COUNTY 426 M.5 RD,49819
WELLS VILLAGE SCHOOL,WELLS,VT,135 VT-30,05774
WELLSBORO AREA HS,WELLSBORO,PA,227 NICHOLS ST,16901
WELLSPRING EDUCATIONAL SERVICES INC,LAFAYETTE,CA,3182 OLD TUNNEL RD,94549
WELLSPRING EDUCATIONAL SERVICES INC,WALNUT CREEK,CA,1543 SUNNYVALE AVE,94597
WELLSPRING PREPARATORY HIGH SCHOOL,GRAND RAPIDS,MI,1031 PAGE ST NE,49505
WELLSPRING SCHOOL OF ALLIED HEALTH-LAWRENCE,LAWRENCE,KS,947 NEW HAMPSHIRE ST,66044
WELLSPRING SCHOOL OF ALLIED HEALTH-SPRINGFIELD,SPRINGFIELD,MO,229 E COMMERCIAL ST,65803
WELLSPRINGS FRIENDS SCHOOL,EUGENE,OR,3590 W 18TH AVE,97402
WELLSTON HIGH SCHOOL,WELLSTON,OH,200 GOLDEN ROCKET DRIVE,45692
WELLSTON HS,WELLSTON,OK,703 BIRCH ST,74881
WELLSTON INTERMEDIATE SCHOOL,WELLSTON,OH,227 GOLDEN ROCKET DR,45692
WELLSTON MIDDLE SCHOOL,WELLSTON,OH,227 GOLDEN ROCKET DR,45692
WELLSTONE HIGH SCHOOL - SWS,MINNEAPOLIS,MN,10 S 10TH ST,55403
WELLSTONE INTERNATIONAL HIGH,MINNEAPOLIS,MN,10 S 10TH ST,55403
WELLSVILLE CAMPUS,WELLSVILLE,PA,1060 ZEIGLER RD,17365
WELLSVILLE ELEM.,WELLSVILLE,MO,900 BURLINGTON RD,63384
WELLSVILLE ELEMENTARY SCHOOL,WELLSVILLE,NY,50-98 SCHOOL ST,14895
WELLSVILLE JR. SR. HIGH,WELLSVILLE,OH,1 BENGAL BLVD,43968
WELLSVILLE MIDDLE SCHOOL,WELLSVILLE,KS,602 WALNUT ST,66092
WELLSVILLE SECONDARY SCHOOL,WELLSVILLE,NY,126 W STATE ST,14895
WELLTON ELEMENTARY SCHOOL,WELLTON,AZ,29126 SAN JOSE AVE,85356
WELLWOOD MIDDLE SCHOOL,FAYETTEVILLE,NY,700 S MANLIUS ST,13066
WELS NORTH,VADNAIS HEIGHTS,MN,3500 WILLOW LAKE BLVD,55110
WELSH ELEMENTARY SCHOOL,WELSH,LA,222 BOURGEOIS ST,70591
WELSH HIGH SCHOOL,WELSH,LA,306 BOURGEOIS ST,70591
WELSH HILLS SCHOOL,GRANVILLE,OH,2610 NEWARK GRANVILLE RD,43023
WELSH JOHN SCH,PHILADELPHIA,PA,2331 N 4TH ST,19133
WELSH VALLEY MS,NARBERTH,PA,325 TOWER LN,19072
WELSH-ROANOKE JUNIOR HIGH SCHOOL,ROANOKE,LA,8150 US-90,70581
WELTE EDUCATION CENTER,FOUNTAIN,CO,330 LYCKMAN PL,80817
WELTI ELEMENTARY SCHOOL,CULLMAN,AL,8545 CO RD 747,35055
WENATCHEE HIGH SCHOOL,WENATCHEE,WA,1101 MILLERDALE AVE,98801
WENATCHEE VALLEY COLLEGE,WENATCHEE,WA,1300 FIFTH ST,98801
WENATCHEE VALLEY COLLEGE - OMAK,OMAK,WA,116 APPLE AVE W,98841
WENATCHEE VALLEY TECHNICAL SKILLS CENTER,WENATCHEE,WA,327 PENNY RD # D,98801
WENDELL ELEMENTARY,WENDELL,NC,3355 WENDELL BLVD,27591
WENDELL ELEMENTARY SCHOOL,WENDELL,ID,232 N BOISE ST,83355
WENDELL HIGH SCHOOL,WENDELL,ID,850 E MAIN ST,83355
WENDELL KRINN TECHNICAL HIGH SCHOOL,NEW PORT RICHEY,FL,7650 ORCHID LAKE RD,34653
WENDELL L. CROSS SCHOOL,WATERBURY,CT,1255 HAMILTON AVE,06706
WENDELL MIDDLE,WENDELL,NC,3409 NC-97,27591
WENDELL MIDDLE SCHOOL,WENDELL,ID,920 E MAIN ST,83355
WENDELL P. WILLIAMS ELEMENTARY SCHOOL,LAS VEGAS,NV,1030 J ST,89106
