CLARE PRIMARY SCHOOL,CLARE,MI,205 EAST WHEATON AVE,"https://www.clare.k12.mi.us/domain/30"
BANCROFT-ROSALIE ELEMENTARY SCHOOL,BANCROFT,NE,708 MAIN ST,"https://www.bancroft-rosalie.org/"
LAURA DONOVAN SCHOOL,FREEHOLD,NJ,237 STONEHURST BLVD,"https://lds.freeholdtwp.k12.nj.us/"
WAYNESFIELD-GOSHEN LOCAL ELEMENTARY SCHOOL,WAYNESFIELD,OH,500 N WESTMINSTER ST,"https://www.wgschools.org/"
NEWTON COMM HIGH SCHOOL,NEWTON,IL,201 WESTEND AVE,"https://www.jaspercountyschools.net/newton-community-high-school"
JESSUP ELEMENTARY,JESSUP,MD,2900 ELEMENTARY SCHOOL LN,"https://www.aacps.org/Page/4538"
UPPER TOWNSHIP MIDDLE SCHOOL,PETERSBURG,NJ,525 PERRY RD,"https://www.upperschools.org/"
CUMRU EL SCH,SHILLINGTON,PA,PHILADELPHIA AVENUE,"https://www.governormifflinsd.org/cumru/"
CEDAR POINT ELEMENTARY,BRISTOW,VA,12601 BRAEMAR PARKWAY,"https://cedarpointes.pwcs.edu/"
SOUTH CENTRAL JR-SR HIGH SCHOOL,UNION MILLS,IN,9808 S 600 W,"https://www.scentral.k12.in.us/jr-sr-high-school"
LAKE ZURICH MIDDLE - N CAMPUS,HAWTHORN WOODS,IL,95 HUBBARD LN,"https://msn.lz95.org/"
BROWNWOOD MIDDLE,BROWNWOOD,TX,1600 CALVERT RD,"https://www.brownwoodisd.org/bms"
DARDEN PRIMARY CENTER,SOUTH BEND,IN,18645 JANET ST,"http://darden.sb.school/"
CENTRAL ELEM SCHOOL,PLAINFIELD,IL,23723 GETSON DR,"https://cees.psd202.org/"
GARFIELD EAST ELEMENTARY SCHOOL,WILLINGBORO,NJ,150 EVERGREEN DRIVE,"https://www.willingboroschools.org/o/garfield-east"
MERIDIAN PARK ELEMENTARY SCHOOL,SHORELINE,WA,17077 MERIDIAN AVENUE N.,"https://www.shorelineschools.org/meridianpark"
TIPTON ELEMENTARY SCHOOL,TIPTON,IN,1099 S MAIN ST,"https://www.tiptonschool.org/"
KENWOOD TRAIL MIDDLE SCHOOL,LAKEVILLE,MN,19455 KENWOOD TR,"https://www.isd194.org/kenwood-trail-middle"
COMMUNITY PARK SCHOOL,PRINCETON,NJ,372 WITHERSPOON STREET,"https://www.princetonk12.org/community-park-elementary"
FRANKLIN PARK SCHOOL,FRANKLIN PARK,NJ,30 EDEN STREET,"https://www.franklinboe.org/fps"
GLEN OAKS,GREENVILLE,TX,301 E DIVISION,"https://www.neighborhoods.com/glen-oaks-dallas-tx"
SHILOH MIDDLE SCHOOL,SHILOH,IL,1 WILDCAT XING,"http://shi85.ss5.sharpschool.com/"
NEW HOPE-SOLEBURY LOWER EL SCH,SOLEBURY,PA,3020 NORTH SUGAN ROAD,"https://www.nhsd.org/Domain/11"
JOHN C. CALHOUN ELEMENTARY,CALHOUN FALLS,SC,750 NORTH CALHOUN SHORES PARKWAY,"https://jcce.acsdsc.org/"
AQUILINO CABAN,AGUADA,PR,CARR 4417 KM 0 HM 8 BO MAMEY,"https://www.practutor.com/us-schools/aquilino-caban-code-720003000767"
SU DAVID ANTONGIORGI CORDOVA,SABANA GRANDE,PR,CARR 121 KM 5 HM O BO MACHUCHAL,"https://www.spellingcity.com/su-david-antongiorgi-cordova-sabana-grande-pr.html"
HELMSBURG ELEMENTARY SCHOOL,MORGANTOWN,IN,5378 N HELMSBURG SCHOOL RD,"http://www.browncountyschools.com/school/helmsburg-elementary-school/"
MEREDITH WILLIAM M SCH,PHILADELPHIA,PA,725 S 5TH ST,"https://meredith.philasd.org/"
KIMBALL SECONDARY,KIMBALL,MN,100 HWY 55 W,"https://www.kimball.k12.mn.us/"
CASTELAR ELEMENTARY SCHOOL,OMAHA,NE,2316 S 18TH ST,"https://castelar.ops.org/"
MCCORMICK ELEMENTARY SCHOOL,LOVELAND,OH,751 LOVELAND MIAMIVILLE RD,"https://www.milfordschools.org/mccormick-elementary/home-1/-/"
B F DAY ELEMENTARY SCHOOL,SEATTLE,WA,3921 LINDEN AV N,"https://dayes.seattleschools.org/"
EMINENCE HIGH SCHOOL,EMINENCE,KY,254 WEST BROADWAY ST,"https://www.eminence.kyschools.us/1/home"
ALLEN DR ETHEL SCH,PHILADELPHIA,PA,3200 W LEHIGH AVE,"https://ethelallen.philasd.org/"
OAK LAWN SCHOOL,CRANSTON,RI,36 STONEHAM STREET,"https://oaklawn.cpsed.net/"
CHRISTA MCAULIFFE ELEMENTARY,HASTINGS,MN,1601 W 12TH ST,"http://mcauliffe.hastings.k12.mn.us/"
CARLISLE COUNTY MIDDLE SCHOOL,BARDWELL,KY,4557 STATE RT 1377,"https://www.carlisle.k12.ky.us/2/Home"
HUNTS POINT SCHOOL (THE),BRONX,NY,730 BRYANT AVE,"https://www.schools.nyc.gov/schools/X424"
RIVERSIDE COUNTY ROP,RIVERSIDE,CA,3939 13TH ST.,"https://www.cde.ca.gov/schooldirectory/details?cdscode=33744923390028"
SIDE BY SIDE CHARTER SCHOOL,NORWALK,CT,10 CHESTNUT ST.,"https://www.sbscharter.org/"
FREEDOM MIDDLE SCHOOL,BERWYN,IL,3016 RIDGELAND AVE,"https://www.berwyn.net/list/member/freedom-middle-school-449"
SHELBY COUNTY HIGH SCHOOL,SHELBYVILLE,KY,1701 FRANKFORT RD,"https://www.shelby.kyschools.us/Domain/20"
VINCENT J. GALLAGHER MIDDLE,SMITHFIELD,RI,10 INDIAN RUN TRAIL,"https://gms.smithfield-ps.org/"
DESSAU MIDDLE,AUSTIN,TX,12900 DESSAU RD,"https://www.pfisd.net/domain/12"
CHARLOTTE & JERRY KELLER ELEMENTARY,LAS VEGAS,NV,5445 CEDAR AVE.,"https://www.cjkellerelementary.com/"
SOUTHLAND COLLEGE PREP CHTR HS,RICHTON PARK,IL,4601 SAUK TRL,"https://www.sd162.org/southland"
THORP O A ELEM SCHOLASTIC ACAD,CHICAGO,IL,6024 W WARWICK AVE,"https://oathorpacademy.org/"
CENTERVILLE SCHOOL,SAND COULEE,MT,693 STOCKETT RD,"https://www.centerville.k12.mt.us/"
ANDERSON 7-8,BOZEMAN,MT,10040 COTTONWOOD ROAD,"https://andersonmt.org/"
JOHN GLENN EL,SAN ANTONIO,TX,7284 FM 1628,"https://www.nisd.net/glenn"
FOSSIL RIDGE HIGH SCHOOL,FORT COLLINS,CO,5400 ZIEGLER ROAD,"https://frh.psdschools.org/node/1052"
COX (JAMES H.) ELEMENTARY,FOUNTAIN VALLEY,CA,17615 LOS JARDINES E.,"https://cox.fvsd.us/"
FOOTHILL ALTERNATIVE HIGH,CARPINTERIA,CA,4698 FOOTHILL RD.,"https://www.cde.ca.gov/schooldirectory/details?cdscode=42691464230181"
MEMORIAL SCHOOL,UNION BEACH,NJ,221 MORNINGSIDE AVENUE,"https://www.unionbeachschools.org/"
PIQUA CENTRAL INTERMEDIATE SCHOOL,PIQUA,OH,807 NICKLIN AVE,"https://www.piqua.org/PiquaCentral_home.aspx"
LOWELL MIDDLE,SAN ANTONIO,TX,919 THOMPSON PL,"https://schools.saisd.net/page/051.homepage"
PRAIRIE ELEMENTARY SCHOOL,NEW RAYMER,CO,42315 WCR 133,"https://www.prairieschool.org/"
HAR-BUR MIDDLE SCHOOL,BURLINGTON,CT,26 LYON RD.,"http://harbur.region10ct.org/"
INTERMEDIA ROMAN BALDORIOTY DE CASTRO,CAMUY,PR,CARR 119 KM 13 HM 1 BO PIEDRA GORDA,"https://www.loc.gov/rr/hispanic/1898/baldorioty.html"
FINK EL SCH,MIDDLETOWN,PA,150 N RACE STREET,"https://fink.raiderweb.org/"
CVA - ONALASKA,ONALASKA,WA,540 CARLISLE AVE.,"https://www.areavibes.com/onalaska-wa/schools/cva+-+onalaska-530624003238/"
SEGUIN H S,ARLINGTON,TX,7001 SILO RD,"https://www.seguin.k12.tx.us/"
ALCOVA ELEMENTARY SCHOOL,DACULA,GA,770 EWING CHAPEL RD,"https://www.gcpsk12.org/AlcovaES"
ROBERT MC QUEEN HIGH SCHOOL,RENO,NV,6055 LANCER STREET,"https://www.washoeschools.net/mcqueen"
MAPLEWOOD CAREER CENTER,RAVENNA,OH,7075 STATE ROUTE 88,"https://www.mwood.cc/"
PS 22 GRANITEVILLE,STATEN ISLAND,NY,1860 FOREST AVE,"https://www.ps22.org/"
VALLEY VIEW MIDDLE,EDINA,MN,6750 VALLEY VIEW RD,"https://www.bloomington.k12.mn.us/vvms"
CAMDEN ELEMENTARY,CAMDEN,MS,4784 HWY 43 NORTH,"https://www.madison-schools.com/Domain/218"
MCBEE EL,AUSTIN,TX,1101 W BRAKER LN,"https://www.austinisd.org/schools/mcbee"
LUIS MUNOZ RIVERA,GUANICA,PR,CARR 116 RAMAL 1116 BO CANO,"https://ishimarumomo.weebly.com/biografia.html"
RIDGELAND ELEMENTARY,RIDGELAND,SC,250 JAGUAR TRAIL,"https://res.jcsd.net/"
WOODLAWN ELEM COMMUNITY SCHOOL,CHICAGO,IL,6657 S KIMBARK AVE,"https://www.woodlawn.cps.edu/"
TRIGG COUNTY HIGH SCHOOL,CADIZ,KY,203 MAIN STREET,"https://www.trigg.k12.ky.us/1/home"
LAKE ELEMENTARY,SAN PABLO,CA,2700 ELEVENTH ST.,"https://www.lakeschool.org/"
GARZA (CARMEN LOMAS) PRIMARY CENTER,LOS ANGELES,CA,2750 E. HOSTETTER ST.,"https://garzapc-lausd-ca.schoolloop.com/"
MORSE AVENUE ELEMENTARY,PLACENTIA,CA,431 E. MORSE AVE.,"https://www.morseschool.net/"
BUCKS COUNTY MONTESSORI CS,FAIRLESS HILLS,PA,219 TYBURN RD,"https://bcmcs.edlioschool.com/"
MCAULIFFE ELEMENTARY,COLORADO SPRINGS,CO,830 HATHAWAY DRIVE,"https://www.d11.org/McAuliffe"
WINTERSET BRIDGES SCHOOL,WINTERSET,IA,624 HUSKY DR,"https://www.winterset.k12.ia.us/"
EAST TECHNICAL HIGH SCHOOL,CLEVELAND,OH,2439 E 55TH ST,"https://www.clevelandmetroschools.org/easttech"
AVENEL STREET ELEMENTARY SCHOOL,AVENEL,NJ,AVENEL STREET,"https://www.woodbridge.k12.nj.us/o/avenel"
MILTON AVENUE SCHOOL,CHATHAM,NJ,16 MILTON AVENUE,"https://www.chatham-nj.org/mas"
WODEN J H,WODEN,TX,5263 F M 226,"https://www.wodenisd.org/schools/woden-junior-high"
GILBERT J MIRCOVICH ELEMENTARY,INGLESIDE,TX,2720 BIG OAK LN,"https://gjm.inglesideisd.org/"
WESTLAND HIGH SCHOOL,GALLOWAY,OH,146 GALLOWAY RD,"https://whs.swcsd.us/"
MOUND CITY MIDDLE,MOUND CITY,MO,708 NEBRASKA ST,"https://www.mndcty.k12.mo.us/page/elementary-and-middle-school"
BEAVERCREEK HIGH SCHOOL,BEAVERCREEK,OH,2660 DAYTON XENIA RD,"https://www.gocreek.org/"
BRIGHT BEGINNINGS LEARNING CENTER,PISCATAWAY,NJ,1660 STELTON ROAD,"https://www.escnj.us/bblc"
DAMASCUS ELEMENTARY,SALEM,OH,14405 PRICETOWN ROAD,"https://www.westbranch.k12.oh.us/3/Home"
MIAMI EAST JUNIOR HIGH SCHOOL,CASSTOWN,OH,4025 N STATE ROUTE 589,"https://www.miamieast.k12.oh.us/mejh"
WESTFALL ELEMENTARY SCHOOL,WILLIAMSPORT,OH,9391 STATE ROUTE 56,"https://www.westfall.k12.oh.us/o/wes"
JUNCTION CITY ELEMENTARY SCHOOL,JUNCTION CITY,KY,250 SCHOOL ST,"https://www.boyle.kyschools.us/3/home"
HICKMAN COUNTY ELEMENTARY SCHOOL,CLINTON,KY,416 MCMORRIS ST,"https://www.hickman.kyschools.us/"
NORTON MIDDLE SCHOOL,NORTON,OH,4108 S CLEVELAND MASSILLON RD,"https://www.nortonschools.org/nortonmiddleschool_home.aspx"
CRESSKILL MIDDLE SCHOOL,CRESSKILL,NJ,1 LINCOLN DR,"https://www.cresskillboe.k12.nj.us/"
FRANKLIN POLICE AND FIRE HIGH SCHOOL,PHOENIX,AZ,1645 WEST MCDOWELL ROAD,"https://www.pxu.org/franklin"
DONIPHAN WEST JR/SR HIGH SCHOOL,HIGHLAND,KS,402 E MAIN,"https://www.usd111.org/"
BARD HIGH SCHOOL EARLY COLLEGE QUEENS,LONG ISLAND CITY,NY,30-20 THOMSON AVE,"https://bhsec.bard.edu/queens/"
FAIRFIELD AREA MS,FAIRFIELD,PA,4840 FAIRFIELD RD,"https://www.fairfieldpaschools.org/Domain/88"
MARSHALL EL SCH,WEXFORD,PA,5135 WEXFORD RUN RD,"https://www.northallegheny.org/mes"
AMSTERDAM ELEMENTARY SCHOOL,HILLSBOROUGH,NJ,301 AMSTERDAM DRIVE,"https://ams.htps.us/"
CAMP HILL SHS,CAMP HILL,PA,100 S 24TH ST,"https://www.camphillsd.k12.pa.us/"
LAIE ELEMENTARY SCHOOL,LAIE,HI,55-109 KULANUI ST,"https://www.laie.k12.hi.us/"
MEADOW COMMUNITY SCHOOL,THORNTON,CO,9150 MONROE ST,"https://www.mapleton.us/domain/1148"
JACKSON SCHOOL,JACKSON,MT,415 JARDINE,"https://www.atlantapublicschools.us/jackson"
CHALLENGER EL,PEARLAND,TX,9434 HUGHES RANCH RD,"https://www.dickpoedodgelp.com/models/dodge-challenger-el-paso-tx.htm"
LYTLE EL,LYTLE,TX,11550 LAREDO,"https://www.lytleisd.org/elementary"
GRACE YOKLEY MIDDLE,ONTARIO,CA,2947 S. TURNER AVE.,"https://gys-mvsd-ca.schoolloop.com/"
HIDDEN VALLEY ELEMENTARY,MARTINEZ,CA,500 GLACIER DR.,"https://hves-mdusd-ca.schoolloop.com/"
EMMA WILSON ELEMENTARY,CHICO,CA,1530 W. EIGHTH AVE.,"http://emmawilson.chicousd.org/"
ROSA BERNARD,RIO GRANDE,PR,CARR 958 KM 2 HM 5 BO CIENEGA ABAJO,"https://www.spellingcity.com/rosa-bernard-rio-grande-pr.html"
WAVE- LEE WILLIAMS HIGH SCHOOL,KINGMAN,AZ,400 GRANDVIEW AVENUE,"http://lwhs.kusd.org/wp-content/uploads/pdfs/LWHS%20Catalog%202018-2019.pdf"
BRYAN CITY SCHOOLS PRESCHOOL,BRYAN,OH,120 S BEECH ST,"https://www.bryan.k12.oh.us/registration/preschool"
LITTLE CYPRESS INT,ORANGE,TX,2300 ALLIE PAYNE,"https://www.lcmcisd.org/"
SPRUCE ELEMENTARY,SOUTH SAN FRANCISCO,CA,501 SPRUCE AVE.,"https://spruce-ssfusd-ca.schoolloop.com/"
KAMALII ELEMENTARY SCHOOL,KIHEI,HI,180 KEALII ALANUI,"https://kamaliischool.org/"
PEABODY MONTESSORI ELEMENTARY SCHOOL,ALEXANDRIA,LA,2416 3RD STREET,"https://www.rpsb.us/enrollments/montessori_schools"
ADDISON TRAIL HIGH SCHOOL,ADDISON,IL,213 N LOMBARD RD,"https://www.dupage88.net/aths"
PINON HIGH SCHOOL,PINON,AZ,1 MILE NORTH OF HWY 41,"https://www.pusdatsa.org/"
RILEY ELEMENTARY,SAN BERNARDINO,CA,1266 N. G ST.,"https://riley-lbusd-ca.schoolloop.com/"
BADEN HIGH (CONTINUATION),SOUTH SAN FRANCISCO,CA,825 S.WOOD DR.,"https://badenhs.schoolloop.com/"
EARLY CHILDHOOD PROGRAM,BELLE PLAINE,MN,330 S MARKET ST,"https://education.mn.gov/mde/fam/elsprog/"
MARYVILLE ELEMENTARY SCHOOL,LOUISVILLE,KY,4504 SUMMERS DR,"https://www.bullittschools.org/15/Home"
GREEN BANK ELEMENTARY-MIDDLE SCHOOL,GREEN BANK,WV,5917 POTOMAC HIGHLANDS TRAIL,"https://pocahontas-k12.wvnet.edu/greenbank/"
CHURCHLAND PRIMARY & INTERMEDIATE,PORTSMOUTH,VA,5700 HEDGEROW LN,"http://cpri.ppsk12.us/"
A. A. NELSON ELEMENTARY SCHOOL,LAKE CHARLES,LA,1001 COUNTRY CLUB ROAD,"https://www.cpsb.org/nelson"
PRAIRIE POINT,CEDAR RAPIDS,IA,8015 KIRKWOOD BLVD,"https://point.crprairie.org/"
INFANT TODDLER AT LINCOLN NORTH STAR HIGH SCHOOL,LINCOLN,NE,5801 N 33 ST,"https://lns.lps.org/"
ASHLAND DISTRICT SCHOOL,ASHLAND,ME,180 PRESQUE ISLE RD,"https://www.sad32.org/"
BRIARHILL MIDDLE,HIGHLAND VILLAGE,TX,2100 BRIARHILL BLVD,"https://www.lisd.net/briarhill"
RIVER RIDGE ELEMENTARY,EVANS,GA,4109 MULLIKIN RD,"https://riverridgees.ccboe.net/"
NORTHWEST COMMUNITY MIDDLE SCHOOL,INDIANAPOLIS,IN,5525 W 34TH ST,"https://myips.org/northwest/"
SOUTH GRANT ELEMENTARY SCHOOL,DRY PRONG,LA,1000 HIGHWAY 1241,"http://www.gpsb.org/prek/web/sge.htm"
THOMAS ELEMENTARY SCHOOL,FRANKLINTON,LA,30341 HIGHWAY 424,"https://tes-wpsb-la.schoolloop.com/"
GRAND MARAIS COMMUNITY,GRAND MARAIS,MN,101 W 5TH ST,"https://www.visitcookcounty.com/community/grand-marais/"
QUINCY JONES ELEMENTARY,LOS ANGELES,CA,900 E. 33RD ST.,"https://quincyjoneses-lausd-ca.schoolloop.com/"
BAYSHORE MIDDLE SCHOOL,LEONARDO,NJ,834 LEONARDVILLE ROAD,"https://www.middletownk12.org/bayshorems"
SCHOOL FOR FUTURE LEADERS (THE),BROOKLYN,NY,942 62ND ST,"https://www.schools.nyc.gov/schools/K310"
KEYPORT HIGH SCHOOL,KEYPORT,NJ,351 BROAD STREET,"https://www.kpsdschools.org/Domain/8"
GREENBRIER WEST HIGH SCHOOL,CHARMCO,WV,278 CAVALIER DRIVE,"https://gwhs.greenbriercountyschools.org/en-US"
NEW EGYPT HIGH SCHOOL,NEW EGYPT,NJ,117 EVERGREEN ROAD,"https://www.newegypt.us/domain/8"
ACADEMY OF ALLIED HEALTH AND SCIENCE,NEPTUNE,NJ,2325 HECK AVENUE,"https://www.aahs.mcvsd.org/"
BAKER HEIGHTS ELEMENTARY SCHOOL,BAKER,LA,3750 HARDING STREET,"https://www.bakerschools.org/apps/pages/BHESchool"
GARDEN RIDGE EL,FLOWER MOUND,TX,2220 S GARDEN RIDGE BLVD,"https://gres.comalisd.org/"
JACK L. WEAVER ELEMENTARY,LOS ALAMITOS,CA,11872 WEMBLEY RD.,"https://weaver.losal.org/"
GRAND MESA CHOICE ACADEMY,DELTA,CO,822 GRAND AVENUE,"https://gmca.deltaschools.com/en-US"
WEST MAIN EL,LANCASTER,TX,531 W MAIN ST,"https://www.lancasterisd.org/Domain/17"
IN MATH & SCIENCE ACADEMY - NORTH,INDIANAPOLIS,IN,7435 N KEYSTONE AVE,"https://north.imsaindy.org/"
EVIT - DESERT MOUNTAIN HIGH SCHOOL,SCOTTSDALE,AZ,12575 E. VIA LINDA,"https://www.susd.org/site/default.aspx?PageType=3&ModuleInstanceID=4185&ViewID=7b97f7ed-8e5e-4120-848f-a8b4987d588f&RenderLoc=0&FlexDataID=8720&PageID=495"
ST. JOHN CHILD DEVELOPMENT CENTER,GARYVILLE,LA,117 STEBBINS STREET,"https://childcarecenter.us/provider_detail/saint_john_child_development_center_atlanta_ga"
INTERNATIONAL HIGH SCHOOL OF NEW ORLEANS,NEW ORLEANS,LA,727 CARONDELET STREET,"https://www.ihsnola.org/"
LOS ALTOS HIGH,HACIENDA HEIGHTS,CA,15325 E. LOS ROBLES AVE.,"https://lahs.mvla.net/"
RUTH GRIMES ELEMENTARY,BLOOMINGTON,CA,1609 SPRUCE AVE.,"https://www.cjusd.net/grimes"
LODI MIDDLE,LODI,CA,945 S. HAM LN.,"https://lodimiddle.lodiusd.net/"
BISHOP'S PEAK ELEMENTARY,SAN LUIS OBISPO,CA,451 JAYCEE DR.,"https://bp.slcusd.org/"
WOODROW WILSON ELEMENTARY,DALY CITY,CA,43 MIRIAM ST.,"https://wilson.cnusd.k12.ca.us/"
BENJAMIN FRANKLIN INTERMEDIATE,COLMA,CA,700 STEWART AVE.,"https://www.jsd.k12.ca.us/BFranklin"
CARLMONT HIGH,BELMONT,CA,1400 ALAMEDA DE LAS PULGAS,"https://www.carlmonths.org/"
HILLVIEW MIDDLE,MENLO PARK,CA,1100 ELDER AVE.,"https://district.mpcsd.org/Hillview"
PLEASANTVILLE ELEMENTARY SCHOOL,PLEASANTVILLE,OH,300 W. COLUMBUS STREET,"https://www.fairfieldunion.org/pleasantvilleelementary_home.aspx"
J W EATER JR HIGH SCHOOL,RANTOUL,IL,400 E WABASH AVE,"https://www.rcs137.org/domain/75"
FRITZ EL SCH,LANCASTER,PA,845 HORNIG RD,"https://www.conestogavalley.org/Fritz"
SUNNYVALE MIDDLE,SUNNYVALE,CA,1080 MANGO AVE.,"https://www.sesd.org/sunnyvale"
CEDARHOME ELEMENTARY SCHOOL,STANWOOD,WA,27911 68TH AVE NW,"https://ces.stanwood.wednet.edu/"
FOUSE ELEMENTARY SCHOOL,WESTERVILLE,OH,5800 S OLD 3C HWY,"https://www.westerville.k12.oh.us/11/Home"
OLATHE HIGH SCHOOL,OLATHE,CO,410 HIGHWAY 50,"https://www.mcsd.org/olathemiddlehighschool_home.aspx"
ANDERSON HIGH SCHOOL,ANDERSON,IN,4610 MADISON AVE,"https://ahs.acsc.net/"
BRIGHAM ELEMENTARY,BLOOMINGTON,IL,201 BRIGHAM SCHOOL R,"https://www.unit5.org/brigham"
MEADOWBROOK INTERMEDIATE SCH,MORO,IL,111 W ROOSEVELT DR,"https://meadowbrook.bethalto.org/"
CENTENNIAL ELEMENTARY SCHOOL,COLUMBUS,NE,500 CENTENNIAL ST,"https://www.columbuspublicschools.org/o/centennialelementary"
NORTH HIGH SCHOOL,EASTLAKE,OH,34041 STEVENS BLVD,"https://www.weschools.org/northhighschool_home.aspx"
GEORGE J. MITCHELL ELEMENTARY SCHOOL,LITTLE EGG HARBOR,NJ,950 ROUTE 539,"https://www.lehsd.org/georgejmitchell"
LIGHTFOOT ELEMENTARY,UNIONVILLE,VA,11360 ZACHARY TAYLOR HWY,"https://www.ocss-va.org/blog-les/"
HAYDEN R. LAWRENCE UPPER ELEMENTARY SCHOOL,DEVILLE,LA,646 HIGHWAY 1207,"https://louisianaschools.com/schools/40056"
HIAWATHA HIGH SCHOOL,KIRKLAND,IL,PO BOX 428,"https://www.hiawatha426.org/"
MANITOU SPRINGS HIGH SCHOOL,MANITOU SPRINGS,CO,401 EL MONTE PLACE,"https://msh.mssd14.org/"
NORTH WEBSTER ELEMENTARY SCHOOL,NORTH WEBSTER,IN,5745 N 750 E,"https://www.wawasee.k12.in.us/nwes"
BEN HILL COUNTY PRIMARY SCHOOL,FITZGERALD,GA,221 JC HUNTER RD,"https://www.ben-hill.k12.ga.us/Domain/10"
BROKEN BOW HIGH SCHOOL,BROKEN BOW,NE,323 N 7TH AVE,"https://bbps.org/"
HAMILTON COUNTY VIRTUAL SCHOOL,CHATTANOOGA,TN,3074 HICKORY VALLEY RD,"https://virtualschool.hcde.org/"
DEARY SCHOOL,DEARY,ID,502 1ST STREET,"https://www.sd288.k12.id.us/"
PS 108 CAPT VINCENT G FOWLER,SOUTH OZONE PARK,NY,108-10 109TH AVE,"https://www.schools.nyc.gov/schools/Q108"
JOHN MULLAN ELEMENTARY SCHOOL,MULLAN,ID,345 PARK STREET,"http://www.mullanschools.com/"
BATAVIA SR HIGH SCHOOL,BATAVIA,IL,1201 MAIN ST,"https://bhs.bps101.net/"
BEULAH PARK ELEM SCHOOL,ZION,IL,1910 GILBOA AVE,"http://beulahzion6.sharpschool.net/"
NICHOLAS A HERMES ELEM SCHOOL,AURORA,IL,1000 JUNGLES AVE,"https://hermes.d131.org/"
FALMOUTH ELEMENTARY,FALMOUTH,VA,1000 FORBES ST,"https://www.staffordschools.net/Domain/11"
CRAWFORD COUNTY HIGH SCHOOL,MARENGO,IN,1130 S SR 66,"https://hs.crawfordschools.org/"
SUTTON ELEMENTARY SCHOOL,MUNCIE,IN,3100 E MEMORIAL DR,"https://kbs.monroe.k12.ga.us/"
BELLINGHAM HIGH SCHOOL,BELLINGHAM,WA,2020 CORNWALL AVE,"https://bellingham.bellinghamschools.org/"
CARMEL MIDDLE SCHOOL,CARMEL,IN,300 S GUILFORD RD,"https://www.ccs.k12.in.us/cam"
ROOSEVELT ELEMENTARY,TAFT,CA,811 SIXTH ST.,"https://www.smmusd.org/roosevelt"
VAN BUREN REGIONAL TECHNOLOGY CTR,VAN BUREN,ME,169 MAIN STREET SUITE 102,"https://www.vbisd.org/techcenter"
NATHAN HALE ELEMENTARY SCHOOL,WHITING,IN,1831 OLIVER ST,"https://www.whiting.k12.in.us/o/nhe"
BEEMER ELEMENTARY SCHOOL,BEEMER,NE,815 3RD ST,"https://www.wpcadets.org/"
NELSONVILLE-YORK ELEMENTARY SCHOOL,NELSONVILLE,OH,4 BUCKEYE DR,"https://www.nelsonvilleyork.k12.oh.us/3/home"
JOHNSON-WILLIAMS MIDDLE,BERRYVILLE,VA,200 SWAN AVE,"https://jwms.clarke.k12.va.us/"
PICKERING HIGH SCHOOL,LEESVILLE,LA,180 LEBLEU ROAD,"https://phs.vpsb.us/"
C HENRY BLOOM ELEM SCHOOL,ROCKFORD,IL,2912 BRENDENWOOD RD,"https://www.illinoisreportcard.com/School.aspx?schoolid=041012050252017"
MOTT HALL III,BRONX,NY,580 CROTONA PARK S,"https://motthall3.com/"
PS/IS 178 HOLLISWOOD,JAMAICA,NY,189-10 RADNOR RD,"https://www.holliswood178.org/"
GUSTINE SCHOOL,GUSTINE,TX,503 W MAIN ST,"https://www.gustine.esc14.net/"
PS 18 PARK TERRACE,NEW YORK,NY,4124 9TH AVE,"https://www.schools.nyc.gov/schools/M018"
MATOACA HIGH,CHESTERFIELD,VA,17700 LONGHOUSE LANE,"https://mychesterfieldschools.com/mahs/"
GUNSTON ELEMENTARY,LORTON,VA,10100 GUNSTON RD,"https://gunstones.fcps.edu/"
WINFIELD MIDDLE SCHOOL,WINFIELD,WV,11883 WINFIELD ROAD,"https://www.putnamschools.com/o/wms"
PONTIAC JR HIGH SCHOOL,PONTIAC,IL,600 N MORROW ST,"https://www.pontiac429.org/schools-offices/junior-high-school"
RINGGOLD EL SCH NORTH,FINLEYVILLE,PA,3685 FINLEYVILLE-ELRAMA RD,"https://www.ringgold.org/RESN"
OCEAN BAY MIDDLE,MYRTLE BEACH,SC,905 INTERNATIONAL DRIVE,"https://www.horrycountyschools.net/Ocean_Bay_Middle_School"
GADSDEN ELEMENTARY,GADSDEN,TN,18989 HIGHWAY 79,"https://www.ccschools.net/Gadsden/home"
J STERLING MORTON WEST HIGH SCH,BERWYN,IL,2400 HOME AVE,"https://www.morton201.org/"
NORTH HARFORD MIDDLE,PYLESVILLE,MD,112 PYLESVILLE RD,"https://nhms.ss18.sharpschool.com/"
HARBOR CREEK JUNIOR HS,HARBORCREEK,PA,6375 BUFFALO RD,"https://jr.hcsd.iu5.org/"
CAREER AND TECHNOLOGY CENTER,NATCHEZ,MS,315 SEARGENT PRENTISS DRIVE,"https://ctc.scott.k12.ms.us/"
LEADERSHIP INSTITUTE,BRONX,NY,1701 FULTON AVE,"https://www1.nyc.gov/site/dcas/agencies/leadership-institute.page"
WEST READING EL CTR,WEST READING,PA,421 CHESTNUT ST,"https://wrec.wyoarea.org/"
WASHBURN DISTRICT ELEM SCHOOL,WASHBURN,ME,33 SCHOOL STREET,"https://www.msad45.net/"
LEAP ACADEMY UNIVERSITY CHARTER SCHOOL,CAMDEN,NJ,130 NORTH BROADWAY,"https://www.leapacademycharter.org/"
